,TWEET,USERNAME,DATE,TIME
254,brazil which reported a record number of deaths in the past two days has approved human clinical trials for the chadox ncov vaccine being developed by oxford universityamid exponentially rising cases in  here is some light,zikrejaana,2020-06-05,17:23:38
255,x and you know full well having published in the glossy papers too that authors need to conform to strict and archaic character limits that has most often the consequence of removing all explanations of the manuscript,durocher1,2020-06-06,11:46:40
256,people randomized to hydroxychloroquine hcqdeath at days not statistically different theres a chance it could be  lower with hcq but it could also be  higher the average estimate is that its  higherhcq for is dead,wlharper1,2020-06-06,13:04:30
257,im so saddened to hear of what happened  we need to do so much better to acknowledge and protect our seniors from the harms of social isolation especially during the pandemic and even beyond family caregivers need to be allowed to see their loved ones,AmitAryaMD,2020-06-08,21:52:54
258,join webinar on june at noon to hear about the findings of an evidence review on internetdelivered cognitive behavioural therapy for posttraumatic stress disorder,OntarioHealthOH,2020-06-09,17:16:00
259,sadi think some of us not me had a rapid in followers mostly because of covid interest in the nonid  nonscientific population and regular media it comes with the good and the bad side,sebpoule,2020-06-09,17:38:48
260,canadians shocked by george floyds death should face up to the indigenous struggle here at home  the star,JohnsonNeilG,2020-06-09,19:32:51
261,inadequate medical care for most of life amp too much care near the enda common theme for many racialized communities the worst of both worlds from birth to death structural amp interpersonal must be addressed in order to lead to equitable outcomes,AmitAryaMD,2020-06-09,21:41:48
262,join webinar on today at noon to hear about the findings of an evidence review on internetdelivered cognitive behavioural therapy for posttraumatic stress disorder,OntarioHealthOH,2020-06-11,12:30:00
263,i think disagreements must be part of every decision in particular in a highly emotional debate what is most important is that there is room for different opinions and that people listen to each other because in the end everyone want the same thing minimizing harm,DocDominik,2020-06-11,14:58:14
264,so true  i previously posted an article from guelph showing more fatalities from overdose than from covid the same is the case in bc for the month of may x more deaths from overdose than from covid there are solutions embraced by many european countries for years,DocDominik,2020-06-12,12:47:26
265,think theres no systemic racism in canada our mass incarceration of indigenous people  of the population is rooted in the evils of colonization amp slavery sadly police brutality is just the tip of the iceberg ,AmitAryaMD,2020-06-13,13:18:13
266,shama ki bajaye mera dil jala douki mehfil mai jalnay kah kaabil yahe haiimmensly sad at the demise of ustad ameer ali khan sahib one of the most finest maestro and pioneers of qawalli rip,zikrejaana,2020-06-13,15:25:13
267,heres a nice approachable illustrated guide by on coping during times of stress you        for all you are doing everywhere to help,Psych_MD,2020-06-13,19:13:18
268,an nnt of  for a medication for any disease would generally be considered quite a win its over for one of the most well known success stories  aspirin to prevent death after an mi,postgradw,2020-06-14,21:00:30
269,according to this  of all deaths of children had been due to covid,DocDominik,2020-06-15,10:40:57
270,i sincerely hope that this proves to be true it is almost to good to be true to have a  reduction in deaths,DocDominik,2020-06-16,13:27:35
271,if you are coming to see mepray step gentlylest the fragile shell of my lonelinessmay crack on the gravestone of shorab sepehri,zikrejaana,2020-06-16,16:03:04
272,dexamethasone reduced death by a rd if ventilated rr  ci to  p and by a th if receiving oxygen rr  to  pno benefit seen if mild not needing oxygen or ventilator   to  p,wlharper1,2020-06-16,18:48:25
273,publish case report or not  misdiagnosis of sarcoidosis resulting in death from coinfection of blastomycosis real diagnosis and primary infection plus pneumocystis jirovecii pneumonia secondary infection after highdose corticosteroids for the initial misdiagnosis,sebpoule,2020-06-18,00:48:03
274,questionable whether a onetime test prior to chemoradiotherapy is beneficial with current epi to be honest we did this for weeks all we picked up was one false positive needless to say that this resulted in a lot of unnecessary distress for the patient and delay in care,DocDominik,2020-06-18,11:07:49
275,next study to be retracted most puzzling is that they could pick the reviewers and pnac uses these an archaic rule probably not the last covid study to be retracted a plea for better peerreview during these emotional times via,DocDominik,2020-06-19,00:50:13
276, the problem lies with decisions that are guided by privilege or lack thereof if a patient declines surgery because heshe fears lost time from work andor lacks the social safety net to manage the short term treatment effects this is a sign of a failing medical system,DoctorJSpicer,2020-06-19,11:09:13
277,do not blame the people blame the communication strategy mixed messaging lack of sense making and permanent alarmism see twittorial days into the pandemic weve moved from anxiety to complacency without much reason to do so,DocDominik,2020-06-19,14:19:28
278,dons advice to others in similar circumstances is to pay attention to their mental health while their body is going through so much changewhile the physical stuff is important the emotional stuff is equally as important he says ,HamHealthSci,2020-06-20,13:47:01
279,revera has the nd highest number of deaths in ontario ltcs did you know they are owned by a crown corporation public sector pensionsso the federal government itself sees as a business where is the accountability ,AmitAryaMD,2020-06-22,18:32:10
280,the cdn govt should frankly focus on strengthening its research funding rather doing cheap marketing that exploits this sad situation,durocher1,2020-06-23,14:45:30
281,lots of issues we are afraid of death as a society we need new ways to plan our communities from a zoning perspective we forget that residents in ltc homes die as well within the same neighbourhoods how do we do whats right for our communities,JohnsonNeilG,2020-06-23,20:29:19
282,so sadand so true thank you for this incredibly touching piece,AmitAryaMD,2020-06-24,00:09:19
283,do you know that without your face there is no peacesheikh sadi via,zikrejaana,2020-06-24,16:35:15
284,key messages in paper there is no reason to delay healthcare but parents are panicking because of covid some nonurgent services not yet fully available negatively affecting development and prevention other risks are from loss of social interactions education equity,DocDominik,2020-06-25,13:26:35
285,a national tragedy the latest report shows canada is the oecd leader in percentage of deaths in  we need to urgently prepare for a nd wave and our system of warehousing our sickest seniors in understaffed underresourced institutions must be changed,AmitAryaMD,2020-06-26,17:22:11
286,million in days definitely speeding up again million confirmed cases with deaths thats  case fatality rate i know counting inaccuracies ifr vs cfr most deaths elderly as if that matters etc whatever,wlharper1,2020-06-28,14:46:06
287,fructose promotes lipogenesis a process that is potentiated by its metabolite uric acidwhen we lost uricase  mya the diet of early hominoids was affected by global cooling uric acid could have helped with energy storage thenfig from ,DrFlashHeart,2020-06-28,18:32:18
288,i learned about this today from  interesting discussion that got lost in a sidechat,DrFlashHeart,2020-06-29,00:23:54
289,a truly tragic loss for and all health care michele was a compassionate positive and respected leader she is already missed,JohnsonNeilG,2020-06-29,01:09:32
290,i learned about the loss of uricase for the first time from you in clinic  back when i was a nd year med student i remember going home and excitedly looking up the evolutionary history then,DrFlashHeart,2020-06-29,02:33:11
291,im clearly a science mind so english lit inquiry western phil classes although extremely fulfilling did not get me the grades undergrad should be about growing as a person but if competitive grad school is the hope gpa is sadly very important and needs to be considered,AnandDoobay,2020-06-29,14:41:38
292,thanks  the pandemic has uncovered a disadvantage to those family physicians who are less connected in the community im proposing more efforts are made by family med hospital chiefs to engage them it seems to be supported by several in my region im optimistic,allan_k_grillMD,2020-06-29,16:17:46
293,heartbreaking and unethical our government and public health authorities have lost their way and keep in mind these restrictions continue in spite of the fact there is no proof that family caregivers worsen the spread of covid,AmitAryaMD,2020-07-01,12:10:48
294,the montreal canadiens winning consecutive sudden death overtime playoff games on their way to winning the stanley cup in ,postgradw,2020-07-01,20:04:14
295,in ontario ist das gegenteil passiert schulen bleiben geschlossen seit mitte maerz bis mindestens im september und andere dinge wurden prioritaer wiedereroeffnet oder zum beispiel alkoholspezialgeschaefte wurden nie geschlossen,DocDominik,2020-07-02,16:14:19
296,why we eat  curbing the emotional component,PackerTamar,2020-07-03,17:20:15
297,good point our local epidemiology was similar two months ago and will likely still be the same in september whatever we will do in september will be as safe as it would have been two months ago lost opportunity for not having done some pilot work in low prevalence areas,DocDominik,2020-07-08,12:04:57
298,you should try to make the same graph for hand washing and mask wearing if all public health interventions are held to the standard of reducing all cause death we may as well stop everything and shut down medical practice as a whole,DoctorJSpicer,2020-07-08,13:05:24
299,sad news story the pandemic brings out the best in most people but exposes many underlying issues in our society  antimask rant turns into racist tirade,JohnsonNeilG,2020-07-08,23:54:07
300,i heard somewhere in the meeting that there is a actg study looking at switch from pi  insti to dor looking at gain weight gt losscant recall where or from who sorry,sebpoule,2020-07-09,11:11:39
301,you are in my skin my feelings for palestine are like my feelings for you its loss is a disaster which cannot be replacedghassan kanafani in a lover letter to ghada al samman ghassan was assasinated on this day years ago,zikrejaana,2020-07-09,16:45:09
302,academic trainees have been greatly impacted by covid economically but also emotionally see the first wave of results based on womens health research institute trainees,DrLoriBrotto,2020-07-10,00:06:24
303,just to add to this many regionsphus have had as many cases of covid back in may as they have now or presumably will have in september we should have started to pilot test in low prevalence areas weeks if not months ago a lost opportunity clearly,DocDominik,2020-07-10,16:36:22
304,this was a beach lost feet last year still gorgeous part of canada,JohnsonNeilG,2020-07-12,00:29:35
305,my sincerest sympathies to you and your family for this tragic loss andr your sharing of this deeply personal experience is incredibly generous in the effort to spare others a similar fate,DocSandyB,2020-07-12,10:50:47
306,in new york they looked at patients hospitalized with through early april  of all hospitalized were diabetic of the who died  of all deaths were in those with but  age helps max out,postgradw,2020-07-12,16:59:53
307,only of the hospitalized were in the  yr age group  of these  or  of this group died so those of maxs age represented  or only  of all deaths the other study from england i mentioned looked at diabetics specifically,postgradw,2020-07-12,16:59:54
308,at very low absolute risk of inhospital death with covid during the observation period of this study in englandso diabetes greatly increases maxs risk of hospitalization or death but age works greatly in his favour x factors further to his advantage are,postgradw,2020-07-12,16:59:56
309, his known obsession with tight glucose control and his world class physical fitness of course hospitalization and death are not the only problems assoc with but we suspect its gonna be hard to keep max off the ice if its up to him to make the final decision,postgradw,2020-07-12,16:59:57
310,im very sorry for your loss my thoughts are with you and your family thought you should know that a group of my colleagues are in the process of advocating for changes in ltc visitation policies,allan_k_grillMD,2020-07-12,22:46:46
311,from my point of view up north  i dont understand why everything has to be so politicized its just sad to watch ,sebpoule,2020-07-13,01:10:50
312,the greatest suffering and death from so far has been in  family caregivers have been unable to see their loved ones for months and we have no plan for a potential second waveyet were excited about bars and restaurants let that sink in,AmitAryaMD,2020-07-13,18:41:48
313,heartless and shameful response im so sorry that you are going through this also if this isolation only approach for residents saved lives why are the majority of ontarios covid deaths in ltc and why are so many suffering a rapid decline in health,AmitAryaMD,2020-07-14,21:29:58
314, definitions palliative care is not just endoflife care and doesnt hasten death it doesnt necessarily mean stopping lifesustaining treatments did you know some people actually live longer with a palliative care approach,AmitAryaMD,2020-07-16,13:48:21
315,being outdoors or near a window with a view can relieve stress and even help you heal check out these beautiful places to get outside at hhs what are your favourites,HamHealthSci,2020-07-17,12:00:22
316,this shh model may end up being a really useful means to study oncogeneinduced replication stress and oncogenesis,durocher1,2020-07-20,21:08:06
317,social isolation and loneliness are known to cause many harms in seniors we must not ignore these harms and allow family caregivers into to provide essential care,AmitAryaMD,2020-07-27,01:44:10
318,unintended consequences of school closures on children amp youth include adverse impact on social development increased rates of depression and anxiety concerns about impact of lockdown on family discord and violence increased risk of unrecognized child maltreatment,BrucePSquires,2020-07-29,16:28:53
319,thank you for sharing in fact it is a daily stressor and triggering anxiety this new covid era by you sharing this make me feel better we are not alone in this,RodeloKaroll,2020-07-30,15:17:18
320,were sorry to hear about your lost mask and hope you get it back the pink one in this photo looks great on you thanks for sharing your ,mch_childrens,2020-07-30,16:44:22
321,this was an amazing effort all focused on supporting friends and colleagues dealing with potentially overwhelming stress pressure trauma etc it was developed for the pandemic but will serve us going forward huge thanks and credit to all involved,BrucePSquires,2020-07-30,20:13:03
322,developed with a new carefor people experiencing complications such as pain and vaginal bleeding andor the loss of their pregnancy in the first weeksis now available learn more,OntarioHealthOH,2020-07-31,14:00:23
323,neither do you comfort me with union nor do you free me with deathsheikh saadi,zikrejaana,2020-07-31,16:06:35
324,in this new era of virtual health care what is lost when doctors amp patients no longer meet face to face for asking this critical question,DocSandyB,2020-08-01,13:13:18
325,folks are very concerned that introducing a video interviewing component may disadvantage certain children a troubling implication given many kyr private schools struggle to enroll diverse classes i dont think diversity is the main goal of these elitist pipelines,yvonneychan,2020-08-02,14:57:15
326,good comparison would not have thought of that one translating the  risk of death per skidive into the average risk of death for a  yo canadian would equal to skydives annually then average annual risk of death was  prior to covid in this age group,DocDominik,2020-08-04,18:35:59
327,fair enough re deaths per capita but i do not think that disqualifies their intention to prioriatize schools does it several other european countries would have prioritized and reopened schools and did well until the summer break and have much lower deaths per capita,DocDominik,2020-08-06,10:42:35
328,sad to hear about the demise of friend sufi author and story teller  the last time i met her was at the dargah of hazrat khawaja bakhtiar kaaki ramay god bestow her with highest station of jannah amen,zikrejaana,2020-08-06,15:19:25
329,our physical activity has been impacted at an incredible scale chronic stress and uncontrolled anxiety is spreading expeditiouslyread dr sara ahmeds tips on how to protect your physical and mental health during difficult times,HamHealthSci,2020-08-07,20:00:19
330,i lost and i fell in love,AnaLohmann2,2020-08-08,00:27:07
331,this made me tear up so so sad,catriona_hippma,2020-08-08,13:22:02
332,this makes no sense the issue is we cant always tell when death is going to happen people can die suddenly and your ongoing presence is central to the quality of life and well being of your father not a patient or family centered policy at all,AmitAryaMD,2020-08-08,14:31:37
333,yes travel bans on asian countries and canada as well as other precautionary measures stopped sarscov from reaching pandemic status so interest in completing vaccine work was lostand were paying for that mistake now,wlharper1,2020-08-08,14:47:43
334,dr mohammad ashraf mir a frontline warrior has lost his battle to  this is indeed a terrible news to wake up to may allah bestow his soul with highest place in jannah and sabr e jameel to his family,zikrejaana,2020-08-09,03:23:52
335,as a brazilian it is very sad unfortunately the federal government doesnt care ,AnaLohmann2,2020-08-10,10:53:02
336,heartbroken by this awful tragedy deepest condolences to the family friends and colleagues in the red deer community shaken by this senseless act of violence we mourn the loss of one of our own,DocSandyB,2020-08-11,13:40:33
337,more overdose deaths than covid deaths in july in toronto last time i saw data the same was true for bc,DocDominik,2020-08-13,14:55:00
338,shortly after this gene duplication the vasopressin system began to take shape and refine its specialized function osmoregulation transition of early life from sea to freshwater to land came with significant changes in osmotic stress image from ,DrFlashHeart,2020-08-13,17:04:28
339,sothe tragedy of suffering amp death due to has been greatest in  and  of ltc health workers recently reported understaffing leading to neglect amp abandonment of the residentsbut our government chose to let pandemic pay end today wait what,AmitAryaMD,2020-08-14,17:59:58
340,add on despite the case numbers being similar to the first peak there is probably less unknown cases than during the first peak which may also explain the lack of increase in hospital admissions and deaths to date but we also know that the latter are delayed by  weeks,DocDominik,2020-08-14,19:20:26
341,appeal to the prime minister of quebec for quebecers with disabilities assistance in living not assisted suicidefull article,PaulSabaMD,2020-08-15,01:04:41
342,appel au premier ministre du qubec au nom des qubcois handicaps aide la vie  pas de suicide assist,PaulSabaMD,2020-08-15,01:11:55
343,our pediatric infectious disease specialist dr jacqueline wong has some answers for parents who are opting for inperson learning from how to ease mask anxiety to what alternatives are safe and available,mch_childrens,2020-08-17,15:27:46
344,dr jacqueline wong a pediatric infectious disease specialist at  has some answers for parents who are opting for inperson learning from how to ease mask anxiety to what alternatives are safe and available,HamHealthSci,2020-08-17,22:38:01
345,update from across the pond while the number of daily cases stays relative stable since midjune at around new cases per day the number of deaths continue to decline as also shown in the epi curve and rt provided by below deaths in green,DocDominik,2020-08-21,16:06:59
346,sorry for your loss donald trump praying for you and your family during this time,PaulSabaMD,2020-08-22,00:34:06
347,like the md quoted in this article ive been questioned as to whether its to my benefit to put on death certificates by no less a teammate on the bench while playing summer hockey coronavirus doctors battle another scourge misinformation,postgradw,2020-08-22,12:23:10
348,symptom selfmanagement guides for people with kidney disease are now available online learn what causes symptoms such as anxiety and fatigue tips to manage symptoms and when to contact to your healthcare team,OntarioHealthOH,2020-08-25,14:58:49
349,as a fellow palliative care doctor i couldnt agree with you more the words we use are so important chadwick bosemans death hits hard were all grieving today,AmitAryaMD,2020-08-29,14:18:30
350,battling cancer  when someone dies from cancer this phrase suggests the person lost the fight surely if they had done something different or were stronger they could have beaten it far from the truth this phrase puts fault on the patient and not the disease words matter,JohnsonNeilG,2020-08-29,16:01:37
351,yes but death after surgery is incredibly well reported tef year after crt is poorly reported im not saying this is evidence for not doing crt simply underlining the fact that it is not a benign intervention for any patient elderly or not,DoctorJSpicer,2020-08-30,00:57:50
352,kufa e ishq maimeri be chaargiapne baalon se chera chupaaye huehath baandhe huesar jhukaaye hue parveen shakir describes the situation of hazrat zainab rd after being disadvantaged of her hijaab needed to cowl her face together with her hair,zikrejaana,2020-08-30,15:36:36
353,opioid overdosing is the third leading cause of death in ontariotoday on  learn how you can save a life using naloxone an opioid antidote available for free in ,HamHealthSci,2020-08-31,18:19:42
354,today international overdose awareness day aims to raise awareness of overdose and reduce the stigma of drugrelated deaths,OntarioHealthOH,2020-08-31,20:26:38
355,over the last decade there has been a rise in the rate of opioidrelated deaths hospitalizations and ed visits there has also been a growth in the rates of opioid use disorder however the rates of opioid prescription are now decreasing due to the work done in the sector,OntarioHealthOH,2020-08-31,20:35:50
356, antiviral antibodies against sarscov did not decline within months after diagnosis we estimate that the risk of death from infection was  and that  of persons infected with sarscov in iceland were not diagnosed by qpcr,DocDominik,2020-09-01,21:19:59
357,bem vindo de volta  muito feliz por vc dr gilberto  grande abrao e muita sade sempre ,RicardoOnco,2020-09-02,03:18:51
358,today a focus on mental health is more critical than ever no one is immune to the stress caused by the pandemic thats why fundraising initiatives like the virtual benefiting womens mental health care at msh is more important than ever,OakValleyHealth,2020-09-02,21:54:18
359,see you in the saddle next year ,PackerTamar,2020-09-03,02:56:55
360,this time of year is always filled with a bit of anxiety about the start of school covid heightens that which is why we launch today our back to school site today check out the great tips tricks and advice from our child health leaders,BrucePSquires,2020-09-03,14:24:02
361,trouble is the nuances get lost on many especially on those not in the profession steroids only benefit the very ill covid pts typically ones that require hospital admission and especially requiring ventilator support not everyone with the disease,postgradw,2020-09-03,14:27:39
362,to support a safe return to school experts from have created a series of videos for families find resources on masking distancing hand washing easing your childs anxiety and supporting children with autism,HamHealthSci,2020-09-03,14:39:45
363, as an example bc has  the number of ltc residents compared to ontario but they have had only th of the deaths,AmitAryaMD,2020-09-03,14:57:10
364,very interesting thread on how israel first managed and then lost interest in managing covid and some of the key factors that played into these decisions time to stop blaming school reopening for what happened in israel my interpretation ht,DocDominik,2020-09-04,14:35:05
365,tum se to khair ghari bhar ki mulaqat rahi log sadiyon ki rafaqat ko bhula dete hain a little friend came to say hello,zikrejaana,2020-09-04,15:01:30
366,its normal for times of uncertainty to take a toll on a persons mental health these coping strategies can help talking to children about covid radical acceptance managing schoolrelated anxiety amp more,mch_childrens,2020-09-05,12:59:00
367,great suggestion by to link assessment centres to schools for medical advice when dealing w students suspected of having  will stress on principals amp the burden on primary care providers has adopted a similar model,allan_k_grillMD,2020-09-05,16:57:14
368,sadly the socalled experts in the ministry of ltc who had the power to allow family caregivers in months ago didnt realize this as well really speaks to a complete failure of resident and family engagement in this sector as well as lack of accountability,AmitAryaMD,2020-09-06,14:39:47
369,cathy is so right as a physician leader i am supported and empowered in my hospital roles by structure governance and accountability the community sadly is devoid of all,PackerTamar,2020-09-07,13:40:14
370,the recent documented rate is even higher in alberta at   and  nationally  suicide is the leading cause of late maternal deaths with direct obstetric causes,catriona_hippma,2020-09-07,13:46:57
371,got to play with at the  as charming on the felt as he was on  pokers greatest ambassador will be missedrip and condolences to his family amp friends,wlharper1,2020-09-07,14:19:11
372,we know it can be scary for children to visit the hospital with making masks mandatory not seeing your health care workers face can make a visit even more stressful our paediatricians are wearing buttons with their nonmasked faces to help reduce fear,OakValleyHealth,2020-09-08,14:00:29
373,this is so sad  social connection is essential for life,AmitAryaMD,2020-09-08,23:52:38
374,to support a safe return to school our experts have created a series of videos for families on topics including masking distancing hand washing easing your childs anxiety and supporting children with autism,mch_childrens,2020-09-09,00:11:01
375,only countries reported cases and deaths by sex but in order to inform and shape inclusive policies and investments for the pandemic response we need sex and age disaggregated data,DrLoriBrotto,2020-09-09,17:27:29
376,more cdn youth die by suicide than the next diseases combinedon please know that the team is here for you amp through the support of we are helping to lead a multisite trial of a youth suicide prevention program,BrucePSquires,2020-09-10,21:31:15
377,tough loss but congrats to boston was a good run thanks for bringing some light into a very dark  next year,wlharper1,2020-09-12,04:10:25
378,thats weirdas a good habs fan you should now be immune against the pain of playoffs game loss,sebpoule,2020-09-12,11:53:03
379,on th muharram imam zayn alabidin was poisoned to death and was buried next to his uncle imam hasan in albaqi cemetery in medinaafter his death many people discovered their livelihoods had come from him,zikrejaana,2020-09-13,15:26:25
380,as cases creep up we fear schools hospitals amp testing centres becoming overwhelmed and lets not forget with  deaths so far this sector is still woefully unpreparedgovernment inaction will cost lives,AmitAryaMD,2020-09-14,14:42:56
381,sad news for the students but makes sense most can be taught virtually curious what all the students will be doing who just moved to hamilton,DocDominik,2020-09-14,18:16:56
382,as worries grow for a second wave of covid in canada the impact world wide is striking over reported deaths k in the us alone this is real we cannot become complacent just because we are th on the global list,JohnsonNeilG,2020-09-16,00:51:45
383,where they exist that is a sad but alltoonecessary qualifier,MatthewOughton,2020-09-17,11:43:04
384,life and death in the icu an oral history,JohnsonNeilG,2020-09-18,00:52:50
385,its normal to be angry about the cancellation of events loss of income disruptions in routines inability to connect with others and much more due to covid before anger escalates consider these strategies from psychologist dr karen zhang,HamHealthSci,2020-09-22,10:57:00
386,healthcare professionals stress and burnout are very real effects of  support is available learn what free confidential services you can access on your own with peer support or with a clinician,OntarioHealthOH,2020-09-23,13:05:19
387,when discussing excess mortality of covid by age group its helpful to look at countries that did not control the virus in the general population the reason that your qc chart looks great is because the rapid public health response protected us but sadly failed our seniors,lisa_iannattone,2020-09-23,13:53:59
388,this graph seems to contradict multiple other sources sweden has one of the worst per capita covid death rates in the world and their excess mortality curves reflect that the young were not as spared as in countries with stricter public health measures,lisa_iannattone,2020-09-23,14:02:53
389,in the second video in our youth suicide prevention series psychologist amanda dyson sends a message to caregivers who are doing their best to keep their children safe,HamHealthSci,2020-09-23,16:53:11
390,in the second video in our youth suicide prevention series psychologist amanda dyson sends a message to caregivers who are doing their best to keep their children safe,mch_childrens,2020-09-23,19:05:02
391,fauci continues as a stalwart following science others make this hard it should be straightforward follow the science unfortunately our public health leaders have to dodge politics personal attacks death threats pseudoscience amp misinformation in service to us,JohnsonNeilG,2020-09-23,21:19:27
392,absolutely we did this a few years ago and it seems the list was lost to follow up better still secure messaging is an oht deliverable,PackerTamar,2020-09-24,01:15:30
393,yep lost to follow up can you lead this as an ohthht initiative please,PackerTamar,2020-09-24,01:16:58
394,for years medical complexity amp acuity in have been risingand with all the issues associated with aging suffering advanced illness amp psychosocial distress why is it that so few geriatricians and palliative care physicians work in ltc,AmitAryaMD,2020-09-24,16:55:39
395,i had lost a toe back in the spring due to poor circulation and i didnt want to lose my foot or my leg too,HamHealthSci,2020-09-25,01:11:00
396,meet meher batliwalla a physiotherapist at msh since the early s one of the most rewarding aspects of my job is to help patients get back on their feet while supporting them both physically and emotionally read more,OakValleyHealth,2020-09-25,14:30:22
397,we are testing more broadly and capture cases in younghealthy we would not have back then we would only have tested those at highest risk and with the most severe symptoms hence only a relatively short delay from cases increasing to hospitalicu admissions and death,DocDominik,2020-09-27,12:53:33
398,i dont get it requesting iv shouldnt disqualify an admission to a to a pcu palliative care has to be delivered according to a patients need and being flexible to individual visits during the pandemic whatever happened to personcentred care and compassion how sad,DocSandyB,2020-09-27,21:04:20
399,agree  positivity is not complete loss of control but it has steadily been trending in the wrong direction i would love to see data on what proportion of new cases are fully contact traced within hours my suspicion is that rate has been steadily decreasing,MatthewOughton,2020-09-28,13:08:16
400,if you are listening to opera or scandinavian death metal loud screeching is normal but if your choice of music is more classical not so much,MatthewOughton,2020-09-28,23:33:38
401,no mention today of the horrific failures of wave in with deaths why did we not act earlierwhy are we not legislating minimum staffing ratios and why are we funding forprofit homes for capital repairs when shareholders are making profits,AmitAryaMD,2020-09-29,18:37:24
402,nearly ontarians attended the town hall to raise the alarm that ontario children are victims of a health care crisis that the covid pandemic is only making worse for some its a matter of life and death listen here,mch_childrens,2020-09-29,20:03:00
403,when will health care consider racism a like we do for other critical patient safety issues indigenous woman records slurs taunts of quebec hospital staff before her death,JohnsonNeilG,2020-09-30,11:50:18
404,how appropriate and meaningful to see an orange shirt on a child a reminder of what indigenous children and their families lost through the residential school experience,JohnsonNeilG,2020-09-30,13:55:57
405,wishing you guys the best i know its stressful,durocher1,2020-10-01,00:22:53
406,i wonder if this is a selection criteria in some places  agree this sets people for burnout   and i have never seen my letters of reference so i hope they did better than that,RicardoOnco,2020-10-01,10:47:38
407,a very sad case that is unfortunately all too familiarhoping this serves as an eyeopener amp triggers change launched after atikamekw woman records quebec hospital staff uttering slurs before her death  cbc news,A_F_Hegazy,2020-10-01,12:02:49
408,sadly not it was precisely asked by his doc,sebpoule,2020-10-01,21:23:27
409,just wait moms eyes of death are coming,tzippymfa,2020-10-02,14:12:29
410,canadian case counts started escalating a few weeks back is this the early sign that death counts are also rising social behaviour comes before infection which occurs before serious outcomes changes needed in social behaviour in hotspots in ontario,JohnsonNeilG,2020-10-04,13:02:07
411, the message ive received from patients is that while direct acces to their health information even regarding a potentially devastating result is stressful the ability to process and think of the questions to ask when they meet the doctor is invaluable,DoctorJSpicer,2020-10-04,17:00:59
412,your loss  is simply awesome and kind and compassionate and a great listener and gets shit done,arcandandrew,2020-10-05,20:25:40
413,emotional eating a covid thing,PackerTamar,2020-10-05,22:06:23
414,hard to argue with the lag as they had been relatively stable at around cases per day for a month now which would translate to  daily cases per day in on corrected for population rt for hospital admission and death lt since see below,DocDominik,2020-10-06,13:30:37
415,also similar population primarily affected as in on young and healthy with only limited percolation into the older population over the last month it is happening but not to the extent that would translate into significant increases in hospital admissions and death to date,DocDominik,2020-10-06,13:34:18
416,healthcare professionals stress and burnout are very real effects of  support is available learn what free confidential services you can access on your own with peer support or with a clinician,OntarioHealthOH,2020-10-06,17:05:15
417,this article disgusts me it manipulates the data deaths in aprilmay were  above average even with efforts at infection controlnumbers aside i worked the frontlines of the pandemic in ltc ill never forget the suffering i witnessed is not the flu,AmitAryaMD,2020-10-07,12:40:41
418,anxiety disorders are characterized by excessivepersistent feelings of worry or fear and have a substantial effect on those with a disorder and their families a quality standard outlines what quality care looks like,OntarioHealthOH,2020-10-07,14:05:16
419,in ontario major depression is the most common mental illness this mental illness awareness week see what quality care looks like with quality standards,OntarioHealthOH,2020-10-08,14:05:18
420,aprile titterson is a social worker in the west niagara mental health clinic at west lincoln memorial hospital she recently earned a certification for treating posttraumatic stress disorder and is one of only people in canada with this designation,HamHealthSci,2020-10-08,15:00:42
421,yup ltc outbreaks amp resident deaths are also increasing with no real plan to support the sector how did we learn nothing from wave ,AmitAryaMD,2020-10-08,16:54:22
422,the sad thing about todays patient ombudsman report about wave of in is that it wasnt surprising horrific but not surprisingand we still have no explanation as to why our governments response has been so late and grossly negligent,AmitAryaMD,2020-10-08,20:30:15
423,because the canadian government has failed miserably to provide adequate quality health care for its citizens the government is now promoting death this is completely contrary to quality health care,PaulSabaMD,2020-10-09,19:32:07
424,opinion if youve lost the turkey maybe you can still find awe  the globe and mail,BrucePSquires,2020-10-10,13:23:06
425,create a space that is cozy and safe to retreat to when feeling stressed surround yourself with your favourite colours and things that invite relaxation find ways to support others giving back to others creates a sense of agency and fulfillment during times of uncertainty,OakValleyHealth,2020-10-10,14:08:25
426,engage in a selfsoothing routine hobbies that involve repetitive movements knitting colouring rolling dough or drumming can be effective in helping maintain selfregulation during stressful times,OakValleyHealth,2020-10-10,14:08:25
427,its more likely than not hydroxychloroquine is harmful prevents earlier hospital discharge causes death and need for a ventilator in people with  prior promotion of this as a game changer probably cost lives,wlharper1,2020-10-10,14:26:52
428,our video for caregivers who are supporting youth who have had suicidal thoughts are selfharming andor may have attempted suicide focuses on acknowledging you and what you have been through to help build hope,mch_childrens,2020-10-10,16:32:01
429,short answer emmentaler for case counts and gruyere in terms of deaths time will tell much more lenient response to case counts than on roughly double casespop than what we have here but no lockdown in hotspots professional sports active with  of maximum spectators,DocDominik,2020-10-11,21:22:25
430,thank you jill i am proud to be a part of this incredible discipline of so many colleaguesadvocates like you who have fought so hard for generalism amp demonstrated our social accountability to meet our patients needs wherever they may be,DocSandyB,2020-10-11,23:46:51
431,true our atrocious death rate is driven mainly by what happened in our ltc residences during the st wave nonetheless our case numbers remain stubbornly high driven this time by a younger group  of cases lt yrs old tks to for the data,postgradw,2020-10-12,20:06:58
