,TWEET,USERNAME,DATE,TIME
247,sad to say covid is becoming a natural selection against stupidity in usa,gsoulez,2021-12-30,11:33:37
248,dec  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with xsee thread for more graphs,jkwan_md,2021-12-31,15:09:45
249,daily new cases vs deathsvaccinations remain very effective against severe illness including hospitalization icu amp deathst wave not shown as cases were significantly underreported due to limited testing criteria,jkwan_md,2021-12-31,15:24:59
250,death demographics new deaths from data corrections newlt      new icu admissions hospitalizations,jkwan_md,2021-12-31,15:39:06
251,for anyone feeling the weight of all that has been lost in the past years this nye i see you,doreen_rabi,2022-01-01,04:20:54
252,vax status for deaths is not updated regularly just the cumulative view above the hospitaliationsicu is updated tuessat by the province i post the graph for that on wed and fridays,jkwan_md,2022-01-03,00:13:48
253,cheers and thank you i just think that its a small sacrifice to preserve the fragile healthcare system im thankful that i still have a job that i enjoy doing despite the pandemic too many people have lost jobs and their lives are much harder,CalvinTongMD,2022-01-04,04:34:42
254,depression and anxiety as mediators of ptsd symptom clusters and pain in treatmentseeking canadian forces members and veterans,JDRichardsonMD,2022-01-04,13:34:43
255,visits to hospitals and community providers across the country related to eating disorders anxiety and depression in children and youth surged following school lock downs last spring  and have not let up since,EGruenwoldt,2022-01-04,16:35:07
256,for my home community of hazelton in gitksan territory delgamuukws death will be keenly felt legendary gitxsan artist and indigenous rights icon delgamuukw earl muldon passes away ,snewbery1,2022-01-05,00:01:00
257,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-05,15:11:27
258,daily new cases vs deathsvaccinations remain very effective against severe illness including hospitalization icu amp deathst wave not shown as cases were significantly underreported due to limited testing criteria,jkwan_md,2022-01-05,15:26:30
259,death demographics new deaths from data corrections newlt      new icu admissions hospitalizations,jkwan_md,2022-01-05,15:48:18
260,the effects of ketamine on cognition in unipolar and bipolar depression a systematic review via,JDRichardsonMD,2022-01-06,14:25:16
261,more about his life than his death offers canadas first medical residency in pediatric palliative care via,EGruenwoldt,2022-01-06,15:30:41
262,thank you nam i was really sad about that little girl im glad parents will find the info useful,DocSchmadia,2022-01-06,15:56:59
263,are you concerned about how the pandemic is impacting your childs mental health here are a few tips parents and caregivers can use to help children cope with feelings of anxiety or uncertainty,DoctorsOfBC,2022-01-06,22:00:08
264,uk is not stable hospitalization also rising exponentially sa also seeing delayed rise in deaths,jkwan_md,2022-01-07,12:37:41
265,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-07,15:10:22
266,of the deaths are new only is a data correctionyesterday there were deaths  new from data correctionage of deaths to come later in thread,jkwan_md,2022-01-07,15:10:23
267,although the provinces dataset reported that deaths are new and is data correction apparently they also issued a statement saying there is indeed a data catchup,jkwan_md,2022-01-07,15:32:10
268,daily new cases vs deathsvaccinations remain very effective against severe illness including hospitalization icu amp deathst wave not shown as cases were significantly underreported due to limited testing criteria,jkwan_md,2022-01-07,15:52:10
269,death demographics new deaths from data corrections  newlt      new icu admissions hospitalizations,jkwan_md,2022-01-07,15:58:08
270,r its a very good article but any system built on selfsacrificemartyrdom is a poorly designed system a contract that demands selfsacrifice is a terrible contractthe pandemic is a stress test for an institution that was designed to fail,doreen_rabi,2022-01-08,22:33:38
271,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-10,15:15:13
272,a closer look from aug  cases amp deaths,jkwan_md,2022-01-10,15:22:30
273,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-10,15:24:24
274,concerned about how the pandemic is impacting your childs mental health here are a few tips you can use to help children cope with stress and feelings of anxiety,DoctorsOfBC,2022-01-10,19:10:04
275,i have had lots of pcr tests done for patients lost after we submitted it to the lab never got a result nothing on olis just so frustrating,jkwan_md,2022-01-12,05:13:14
276,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-12,15:15:10
277,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-12,15:28:45
278,a closer look from aug  cases amp deaths,jkwan_md,2022-01-12,15:29:56
279,death demographics new deaths from data corrections newlt      new icu admissions hospitalizations,jkwan_md,2022-01-12,15:49:25
280,this is the interpretation of the raw data during the omicron wave that matters the most hospitalizations icu admissions and deaths based on vaccination status and age,DrNGrewal,2022-01-13,00:14:38
281,and they have my sympathy we are doing the same converting patients to virtual visits and cancelling surgeries a tremendous amount of unpaid unappreciated and stressful work,BirthControlDoc,2022-01-13,15:08:31
282,our president emphasizes the importance of contingency systems for staff shortages as the rising number of covid infections stretch bcs health care system  working shortstaffed puts even greater pressure on an already stressed system,DoctorsOfBC,2022-01-13,17:30:03
283,outpatient situation right nowhard to get a testnot eligible for treatment unless you test if you manage to get tested long wait for resultssometimes the test result gets losteven if eligible for treatment it may be backordered or not available,jkwan_md,2022-01-13,18:26:38
284,a favourite quote of mine a country that as a matter of public policy bars treatment to the sick in the hour of their need and pain has lost its moorings and drifted into the unnecessary acceptance of a bizarre form of social cruelty michael bliss oc frsc ,DrBrianDay,2022-01-13,20:20:54
285,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-14,15:16:32
286,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-14,15:23:31
287,a closer look from aug  cases amp deaths,jkwan_md,2022-01-14,15:24:35
288,death demographics new deaths from data corrections newlt      new icu admissions hospitalizations,jkwan_md,2022-01-14,15:39:50
289,thank you on the pho link here it shows further age breakdown for caseshospdeaths hope that helps,jkwan_md,2022-01-14,15:45:30
290,the sad truth is that this was happening repeatedly precovid in all cancers in only  of lifethreatening bladder cancer patients in bc were treated within a period where harm is proven likely statistics are hidden from the public,DrBrianDay,2022-01-15,20:44:37
291,testing the role of aerobic exercise in the treatment of posttraumatic stress disorder ptsd symptoms in us active duty military personnel a pilot study,JDRichardsonMD,2022-01-15,22:09:20
292,hospitalization and death isnt the only serious outcome there is potential for complications including long covid or causing onset of diabetes or even neurological complications after infection,jkwan_md,2022-01-16,01:44:33
293,my nostrils had sadly been trained to accommodate the swab with ease,CalvinTongMD,2022-01-16,09:16:59
294,totally agree a good reminder that in spite of the uncertainty and chaos many are feeling at home the professional world has barely missed a beat recipe for burnout,EGruenwoldt,2022-01-17,12:26:32
295,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-17,15:15:43
296,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-17,15:27:02
297,a closer look from aug  cases amp deaths,jkwan_md,2022-01-17,15:27:54
298,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-01-17,15:39:18
299,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-19,15:12:13
300,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-19,15:25:26
301,a closer look from aug  cases amp deaths,jkwan_md,2022-01-19,15:25:57
302,elevated moral distress and mental health symptoms in healthcare workers facing a global crisis such as the covid pandemic call for the development of interventions promoting moral resilience as a protective measure against moral adversities,PEAKMD,2022-01-19,15:30:07
303,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-01-19,15:34:21
304,occurred in the last month but reported in the last hours there is always a delay  so todays deaths wont be immediately counted either that is why it is important to look at trends and averages regardless the deaths are rising significantly,jkwan_md,2022-01-19,16:39:13
305,there is usually a lag for reporting on all covid metrics but regardless of how you look at it deaths are rising significantly reported in the past month in the last daysdeaths by date of death not by reporting dateurce,jkwan_md,2022-01-19,19:27:49
306,i havent seen recent ontario data for vaccine status of deaths but here is albertas rates source doses vs doses vs unvaccinated ,jkwan_md,2022-01-19,19:36:01
307,milder for the individual approx  requiring hospitalization compared to delta but there is maybe x more cases so the hospitalizations icu deaths rise just due to the high sheer numbers of infected people,jkwan_md,2022-01-19,19:41:15
308,widespread covid infection is causing more deaths from other causes also because it is overwhelming the healthcare system and affecting treatment for other diseases,jkwan_md,2022-01-19,19:52:03
309,sadly no i wish,DrMCGregoire,2022-01-19,20:38:57
310,milder for boosted individualssevere impact on a population level causing hospitalicu capacity to be overwhelmed postponement of noncovid care increased deaths from all causes drug shortages amp staffing shortages due to sheer volume of infections,jkwan_md,2022-01-19,23:56:38
311,we designed a system that requires exploitation and imposter syndrome as a key operating principlesburnout amp occupational trauma is what we designed for,doreen_rabi,2022-01-20,02:03:37
312,better vaccine experiences  more vaccinated children reducing pain and distress associated with vaccines will be the focus of one discussion on  registration free info below january th,EGruenwoldt,2022-01-20,18:45:50
313,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-21,15:13:22
314,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-21,15:22:36
315,a closer look from aug  cases amp deaths,jkwan_md,2022-01-21,15:23:15
316,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-01-21,15:29:54
317,sadly heaven was unable to wait any longer amp has called upon marvin lee aday aka meat loaf its not too often my music loving year old mum reaches out from across the miles sharing news on who the world has lost she did this morning my childhood home rocked,awruddiman,2022-01-21,15:50:51
318,it is now more important than ever to protect our and normalize that especially during the pandemic its ok to not be ok here are some tips on how you can help yourself amp your loved ones cope with stress,DoctorsOfBC,2022-01-21,20:50:02
319,physician burnout depression compounded by covid survey via,JDRichardsonMD,2022-01-22,18:17:32
320,sorry for the loss of your friend,jkwan_md,2022-01-22,18:42:32
321,physician burnout depression compounded by covid survey via,JDRichardsonMD,2022-01-24,13:26:58
322,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-24,15:23:25
323,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-24,15:36:58
324,a closer look from aug  cases amp deaths,jkwan_md,2022-01-24,15:37:45
325,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-01-24,15:44:09
326,prolonged exposure vs cognitive processing therapy for posttraumatic stress disorder among veterans via part of,JDRichardsonMD,2022-01-24,21:51:40
327,otc cannabidiol products tied to improved pain sleep anxiety via,JDRichardsonMD,2022-01-25,16:35:56
328,with each wave and variant of covid weve seen stressors on grow addressing this requires systemwide change thats not going to happen overnight sharing mindfulness tools in hopes to provide a moment of pause in your day,BCFamilyDoctors,2022-01-25,17:01:20
329,its ok not to be ok stress from the covid pandemic has had a negative impact on our wellbeing we are all in this together so lets join in the conversation amp do our part to support one another learn more,DoctorsOfBC,2022-01-25,18:01:18
330,for many interns depressive symptoms are impairing their lives,JDRichardsonMD,2022-01-26,14:00:29
331,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-26,15:15:52
332,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-26,15:28:57
333,a closer look from aug  cases amp deaths,jkwan_md,2022-01-26,15:29:34
334,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-01-26,15:32:18
335,takes time for data reporting so many deaths occurring today also wont be reported for few days due to lag of todays within the past monththe daily epidemiological reports graph it by reported date,jkwan_md,2022-01-26,15:35:36
336,a sad but common reflection of a failed system patients not politicians pay the price for incompetent government planning and management horror show as bc specialist shortage leads to agonizing wait for urgent cancer surgery,DrBrianDay,2022-01-26,16:39:08
337,thank you for sharing hilarys story with us i am so so sorry for your familys loss,doreen_rabi,2022-01-28,14:33:48
338,these questions do not contribute to effective regulation but are effective at shaming amp silencing mds in distress they also facilitate blaming mds for poor mental health amp shift focus from the systemic amp cultural factors causing harm ty,doreen_rabi,2022-01-28,14:53:09
339,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-28,15:15:31
340,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-28,20:12:52
341,a closer look from aug  cases amp deaths,jkwan_md,2022-01-28,20:13:59
342,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-01-28,20:16:42
343,young man shares his experience with anxiety counselling and sports coaches normalizing talking about with tools provided by has helped pls share,dr_oona,2022-01-29,00:27:42
344,i am so deeply sorry for your loss,doreen_rabi,2022-01-29,03:35:41
345,sadly yes they arrived yesterday afternoon horns honking disrupting traffic on queen elizabeth dr with police cars swirling around i guess they are getting in position for the protest they lined up in front of our house engines idling all night long,PEAKMD,2022-01-29,12:38:36
346,thats a pathetic backtrack youve lost all credibility for a meaningful conversation,BirthControlDoc,2022-01-29,22:23:06
347,deaths in ontariorisk for unvaxed vs vaxeds xs xs x x source,jkwan_md,2022-01-30,23:15:18
348,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-31,15:12:26
349,deaths in ontariorisk for unvaxed vs vaxeds xs xs x x source,jkwan_md,2022-01-31,15:19:14
350,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-01-31,15:25:06
351,vaccination status breakdown for deaths,jkwan_md,2022-01-31,15:25:54
352,a closer look from aug  cases amp deaths,jkwan_md,2022-01-31,15:28:26
353,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-01-31,15:31:00
354,vaccination breakdown for deaths,jkwan_md,2022-01-31,15:31:25
355,neurostimulation may reduce suicidal ideation for some with depression,JDRichardsonMD,2022-02-01,15:53:53
356,the care deficit has left us w care delayeddisrupted for many albertans this increases pressure for us to support patients while conditions worsen and advocating for access to the rx they need this adds to moral injury and distress which compromises us ,doreen_rabi,2022-02-01,16:59:47
357,it is very important we recognize that health care workers have never worked harder but have never been more physically emotionally amp morally injured alberta has the highest rate of excess mortality in the country its not just covid ,doreen_rabi,2022-02-01,16:59:49
358,stress uncertainty and isolation are common pandemic experiences but is it trauma,JDRichardsonMD,2022-02-01,19:55:19
359,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-02,15:12:56
360,a closer look from aug  cases amp deaths,jkwan_md,2022-02-02,15:22:05
361,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-02,15:22:41
362,death demographics new deaths from data correction newages not yet available daily epi report link not up,jkwan_md,2022-02-02,15:43:53
363,selfreport scale ehr data may improve suicide risk identification,JDRichardsonMD,2022-02-03,13:29:41
364,like in many areas of medicine cancer and in particular breast cancer suffers from a lack of representation of black and racialized women this failure leads to lost opportunities for education and conversation that can improve detection and prognosis for many cancers,BirthControlDoc,2022-02-04,00:48:43
365,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-04,15:15:28
366,recent deaths by vaccination status up to jan ,jkwan_md,2022-02-04,15:27:09
367,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-04,15:30:07
368,a closer look from dec  cases amp deaths,jkwan_md,2022-02-04,15:31:50
369,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-04,15:36:49
370,these texts and emails without background info re need forbenefit of booster without context is confusing to many and anxietyprovoking for parents should we shouldnt we ive had several conversations in my own circles about this since these messages arrived,DrNGrewal,2022-02-05,02:20:16
371,these texts and emails without background info re need for benefit of booster without context is confusing to many and anxietyprovoking for parentsshould we shouldnt weive had several conversations in my own circles about this since these messages arrived,DrNGrewal,2022-02-05,02:33:23
372,referrers should keep in mind the false equivalency between an avoidable early death amp the anxiety of a false alarm or a benign biopsy overdiagnosis is almost a nonissue in young women with few comorbiditiespatients choose to screen according to ctfphcs own questionnaire,ShielaAppavoo,2022-02-05,11:29:39
373,is on the rise and is the leading cause of death for women worldwide learn about the symptoms amp help raise awareness on feb  visit for more info,DoctorsOfBC,2022-02-05,18:00:53
374,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-07,15:15:05
375,recent deaths by vaccination status up to jan ,jkwan_md,2022-02-07,15:21:36
376,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-07,15:25:37
377,a closer look from dec  cases amp deaths,jkwan_md,2022-02-07,15:26:22
378,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-07,15:29:24
379,it was fun watching pg climb the lost and then drop like a rock,kselandMD,2022-02-09,06:05:30
380,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-09,15:13:57
381,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-09,15:30:53
382,a closer look from dec  cases amp deaths,jkwan_md,2022-02-09,15:31:16
383,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-09,15:33:51
384,remuneration needs to increase by at least x to make us sustainable administrative relief will prevent burnout,fogducker1,2022-02-11,03:08:17
385,i am so so sorry for your loss  ,doreen_rabi,2022-02-11,05:26:36
386,i totally agree with you because few people want to start a family practice the existing ones are working their butts off to the point of burnout family medicine is vital to ensure our health system keeps rolling or else our hospitals will overflow,CMan_CCFP,2022-02-11,07:10:17
387,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-11,15:17:54
388,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-11,15:27:43
389,a closer look from dec  cases amp deaths,jkwan_md,2022-02-11,15:28:10
390,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-11,15:31:44
391,thank you for sharing this i believe this speaks to the importance of relationshipcentered care amp the centrality of human connectionsunderstanding in healthwhen these get lost in institutions things fall apart,doreen_rabi,2022-02-12,17:55:27
392,associations between courses of posttraumatic stress disorder and phys,JDRichardsonMD,2022-02-13,15:54:26
393,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-14,15:12:49
394,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-14,15:22:09
395,a closer look from dec  cases amp deaths,jkwan_md,2022-02-14,15:22:47
396,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-14,15:24:54
397,looks like a great and well timed session  so many have undiferrentiated distress right nowthanks and for hosting this hope to see you there,snewbery1,2022-02-14,20:39:48
398,mindfulness meditation practices can reduce burnout increase compassion among physicians,JDRichardsonMD,2022-02-16,13:36:29
399,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-16,15:20:15
400,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-16,15:28:14
401,a closer look from dec  cases amp deaths,jkwan_md,2022-02-16,15:28:38
402,deaths vs hospitializations,jkwan_md,2022-02-16,15:30:54
403,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-16,15:34:12
404,lockdown covid incidence worsened outcomes in patients with mood anxiety disorders,JDRichardsonMD,2022-02-18,14:20:31
405,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-18,15:19:57
406,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-18,15:40:50
407,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-18,15:43:33
408,im so sorry for your loss chris,CalvinTongMD,2022-02-19,03:48:55
409,i am so deeply saddened by the news of dr paul farmers deathmountains beyond mountains remains one of the most inspiring books i have ever read his legacy of kindness commitment amp accompaniment  and will continue to change the world,snewbery1,2022-02-21,19:01:17
410,it isshe will be flying out of the nest next fall as a fellow mom of  i am sure you can understand that combination of wonder amp pride as you see your littlest one head out into the world but also sad disbelief that your fulltime onsite parenting gig is ending,doreen_rabi,2022-02-21,20:07:26
411,so sorry for your loss susan much love to you and your family,clairehsnyman,2022-02-22,21:39:30
412,uncomfortable truth grooms ppl for abusemassive power differentials restricted autonomy depedence on superiors for opportunity emotional intensity amp sleep deprivation please believe trainees when they tell you theyve been hurt the system is designed for it,doreen_rabi,2022-02-23,04:21:29
413,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-23,15:15:14
414,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-23,15:25:35
415,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-23,15:26:13
416,a closer look from dec  cases amp deaths,jkwan_md,2022-02-23,15:26:36
417,improving access to palliative care is a good thing and needed however access to medical access in dying is a right in canada it is not one vs the other oh and it is not called physicianassisted suicide,DrMCGregoire,2022-02-24,01:04:52
418,one person doesnt go to war an army or a nation of enablers amp enforcers goes to war russia is now unilaterally at war in  global nations should isolate russian assets amp interests send ambassadors packing freeze russian assets,awruddiman,2022-02-24,08:28:58
419,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-25,15:11:36
420,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-25,15:19:49
421,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-25,15:21:03
422,a closer look from dec  cases amp deaths,jkwan_md,2022-02-25,15:21:34
423,total covid deaths in ontario up to todayhope that helpsthis is the government source,jkwan_md,2022-02-25,15:28:23
424,these little pups are nothing but love i am so sorry for your loss kenna,doreen_rabi,2022-02-26,00:06:22
425,feb  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-02-28,15:16:53
426,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-02-28,15:25:48
427,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-02-28,15:26:37
428,a closer look from dec  cases amp deaths,jkwan_md,2022-02-28,15:27:05
429,so dont look at cases  look at hospicudeathswastewater,jkwan_md,2022-02-28,15:36:16
430,my heart aches for physicians nurses health care teams in  it aches more for those who need care and cannot access it either because they have stayed and their hospitals are gone or they are refugees and have lost connection to critical health care supports,snewbery1,2022-03-02,13:48:55
431,mar  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-03-02,15:12:59
432,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-03-02,15:25:01
433,a closer look from dec  cases amp deaths,jkwan_md,2022-03-02,15:25:37
434,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-03-02,15:27:51
435,mar  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-03-04,15:13:00
436,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-03-04,15:22:46
437,a closer look from dec  cases amp deaths,jkwan_md,2022-03-04,15:23:13
438,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-03-04,15:26:07
439,we are so excited to launch doctors of bc our stories a series that portrays the life changing events amp unique emotional journeys of our bc doctors during their time in medicine today we share dr ioana lupus story we look forward to hearing yours,DoctorsOfBC,2022-03-04,21:55:03
440,fascinating i have been present for many deaths always wondered what happens so much we dont know does life flash before our eyes as we die a vancouver mans brain scan suggests its possible  cbc news,DrMCGregoire,2022-03-06,02:08:02
441,sadly it is once again relevant,DrMCGregoire,2022-03-07,00:28:38
442,i will keep wearing a mask in high risk settings such as indoor crowds transit medical settings etc to protect those more vulnerable amp to reduce the risk of covidrelated death amp disability,jkwan_md,2022-03-09,15:31:11
443,its the sad truth,DrNGrewal,2022-03-12,00:59:19
444, true sadly many dont feel safe saying no i have heard several leaders publicly praise ppl for never saying no this is why abuse amp mistreatment are rampant in medicine no one understands boundaries theirs or others,doreen_rabi,2022-03-14,01:10:25
445,mar  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-03-16,14:17:56
446,cases amp deaths from the beginning of the pandemicdata correction mar  deaths were removed from the total by the ministry  net deaths inputed as  on that day for graphs,jkwan_md,2022-03-16,14:30:53
447,a closer look from dec  cases amp deathsdata correction mar  deaths were removed from the total by the ministry  net deaths inputed as  on that day for graphs,jkwan_md,2022-03-16,14:32:02
448,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-03-16,14:36:01
449,looking for an antidote to burnout the physician quality improvement synergy hub is hosting an online session on mar at pm pst to explore some concepts relating to joy in work amp share ideas on how they can be translated into practice register,DoctorsOfBC,2022-03-16,20:00:15
450,i love the many eyes minds and hearts focused on physician wellness seminars and activities provide info on worklife balance or a chance to have fun but often more to the todo list how are you changing culture that causes burnout ,DadDrummerDoc,2022-03-17,20:42:21
451,we need paid vacation health and dental and locum support the exodus of community fps is a canary in the coal mine cpsbc increases its demand on us we are valued less than our noncommunity based fps until the culture and demands change burnout is inevitable please help,DadDrummerDoc,2022-03-17,20:52:19
452,this is horrible cycling is not an inherently dangerous activity deaths and injuries are the result of how weve designed our citywe owe it to this woman and her family to not accept any more violence on our roads,bechardmel,2022-03-18,03:42:59
453,mar  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-03-18,14:43:51
454,a closer look from dec  cases amp deathsdata correction mar  deaths were removed from the total by the ministry  net deaths inputed as  on that day for graphs,jkwan_md,2022-03-18,14:52:27
455,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-03-18,14:54:28
456,it is important to look at multiple indicatorslagging indicators hospicudeaths are improving but leading indicators wastewater are worsening testing is very limited so case counts are unreliable but the test positivity is increasing,jkwan_md,2022-03-18,15:01:42
457,so sorry for your loss and for those in your close network,awruddiman,2022-03-18,22:46:37
458,awesome sadly in bc waitlists are loooong for covered assessments thankfully duplicate prescription not needed for stimulants,DrMCGregoire,2022-03-19,05:43:07
459,physician burnout amp depression report  stress anxiety and anger via,JDRichardsonMD,2022-03-19,14:26:43
460,mar  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-03-21,14:12:46
461,a closer look from dec  cases amp deathsdata correction mar  deaths were removed from the total by the ministry  net deaths inputed as  on that day for graphs,jkwan_md,2022-03-21,14:20:15
462,death demographics new deaths from data correction newlt      new icu admissions hospitalizations,jkwan_md,2022-03-21,14:22:15
463,looking for an antidote to burnout the physician quality improvement synergy hub is hosting an online session on mar at pm pst to explore some concepts relating to joy in work amp share ideas on how they can be translated into practice register,DoctorsOfBC,2022-03-21,17:01:14
464,doserelated effects of ketamine for antidepressantresistant symptoms of posttraumatic stress disorder in veterans and active duty military,JDRichardsonMD,2022-03-22,17:22:52
465,sad to see the handmaids tale becoming reality,DrMCGregoire,2022-03-23,01:32:16
466,intranasal esketamine safe effective with psychotropics to treat depression,JDRichardsonMD,2022-03-23,13:46:30
467,canadas healthcare providers need our help research shows rate of md burnout in has doubled since prepandemic i bet metrics would be similar across other health professions too lets double down on efforts to prevent further burden on fragile healthcare systems,EGruenwoldt,2022-03-23,16:20:38
468,a workforce that is this burned out is a major risk to patient safety amp system sustainabilityalso a system that permits nearly  of mds to burnout and still work is a sick system to start with,doreen_rabi,2022-03-23,23:03:34
469,app used in conjunction with therapy linked to reduction in depression anxiety,JDRichardsonMD,2022-03-24,11:30:32
470,mar  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-03-25,14:18:53
471,cases amp deaths from the beginning of the pandemic,jkwan_md,2022-03-25,14:25:29
