,TWEET,USERNAME,DATE,TIME
193,wonderful news for the blossoming biomedicine sector at u of tu of t receives million gift for artificial intelligence and biomedicine complex the schools largestever donation via,IBmectin,2019-03-26,12:14:46
194,i think md referral requirement discriminates against pts without family doc or poor  we dont need an md referral to go to the ed so why do we need an md referral for  saving life should be as much an essential service as saving death,AmitAryaMD,2019-03-28,01:16:31
195,a sad situation see my comments below meant to generate thought and discussion not a judgement,AmitAryaMD,2019-03-28,10:24:18
196,heartbreaking story until our homecare system starts providing services based on needs rather than prognosis this unfortunately will continue cant imagine the terrible stress and burnout that the has experienced,AmitAryaMD,2019-03-29,11:30:33
197,to all the men who try to help out women at the gym if we need something which we probably wont well ask me putting a plate on a bar is not a cry for help for you to come and save the damsel in distress ps i can probably lift more than you,drfrayn,2019-03-29,16:29:47
198,this is the truth how often do we make healthy choices instead of waiting to receive a miracle cure or treatment just avoid dying hes so right make choices that lessen the chances of death,JohnsonNeilG,2019-04-01,20:23:22
199,caregiver distress a crisis grows in honour of tomorrow read our latest blog in which our interim president and ceo and caregiver craig lindsay discuss the systemwide and personal dimensions of caregiver distress,OntarioHealthOH,2019-04-01,20:51:17
200,overall an early approach could also achieve reduced caregiver stress more time on chemotherapy decreased hospital use and even increased survival,AmitAryaMD,2019-04-02,02:20:38
201,distress and anxiety felt by informalunpaid caregivers is a growing issue in our health care system read our blog on the subject by and caregiver craig lindsay,OntarioHealthOH,2019-04-02,13:00:51
202,for in of all caregivers that distress is a regular continued experience over at least months ,OntarioHealthOH,2019-04-02,18:55:53
203,and their roles are getting harder nearly caregivers in ontario have experienced distress anger or depression at least once thats almost half of all caregivers its also a  increase from two years ago ,OntarioHealthOH,2019-04-02,18:55:53
204,in ontario more carers report distress than in other provinces that collect similar data for example almost twice the number of caregivers of home care patients in ontario experience continued distress than those in newfoundland and labrador ,OntarioHealthOH,2019-04-02,18:55:54
205,caregiving can be a rewarding experience but it can also be stressful if you are a caregiver learn what supports should be available to you when helping a loved one with receiving ,OntarioHealthOH,2019-04-02,21:20:08
206,i attended a really interesting talk on this topic by dr gregory simon psychiatrist this week take home messages  in his years of practice of meds available for depression has increased by x but ability to match drugpatient has changed  ,catriona_hippma,2019-04-05,00:38:24
207,for treatment resistant depression i would strongly recommend against pgx testing at this time patients who have already tried a ton of antidepressants already have the most personalized results possible they know what doesnt work for them no test can say what will ,catriona_hippma,2019-04-05,16:05:32
208, once again this was completely discongruent with patient wishes and in fact actual reality which is that integrating approach is not equivalent to hastened death,AmitAryaMD,2019-04-06,13:14:32
209,i agree with you is much broader and we do not hasten death integration of a care approach can help a patient regardless of the method of dying they chose natural hastened or protracted with machines we specialize in a natural death,AmitAryaMD,2019-04-07,13:13:54
210,here is a commonly used definition which states that   affirms life amp regards dying as a normal process intends neither to hasten or postpone death amp palliative care can both relieve suffering through different approaches,AmitAryaMD,2019-04-08,09:29:42
211,when handled with care distressing situations can provide insights for  s seeking feedback in distressing or highly emotional situations can help guide you as you seek input from your patients find it here,OntarioHealthOH,2019-04-08,18:40:06
212,the system didnt collapse we were forced by law to devise a new call coverage system so we did it took a little tweaking at first but it works well its sad that the courts needed to intervene because our profession had done nothing to regulate this issue itself,lisa_iannattone,2019-04-09,17:05:30
213,im so sorry for your loss there is a distinction but there should not be any tension patients can be receiving and can choose rather than a natural death it can be integrated together,AmitAryaMD,2019-04-10,00:13:35
214,our volunteer care clowns are helping relieve the stress of a hospital stay for our adult patients their bright colours and good cheer bring nothing but smiles,HamHealthSci,2019-04-10,18:12:03
215, i agree that the evidence that care prolongs life is not strong nor consistent the better point to mention would be that palliative care in most situations does not hasten death which is the main fear and improves qol,AmitAryaMD,2019-04-11,02:15:20
216, is a medical speciality which involves symptom management psychosocialspiritual support goals of care discussions ie discussing treatment options location of care values amp beliefs etc it is more about living a better life until natural death occurs,AmitAryaMD,2019-04-11,02:51:06
217,personally i am in no way against  but a common myth about is that it is giving up and so hastens death this leads to prolonged suffering unfounded fears of liability and delayed referral hence the definition should be distinct,AmitAryaMD,2019-04-11,10:14:49
218,new zealand may call consumer representatives but nothing is lost in translation in s onepage tips for new consumer representatives resource just search it here,OntarioHealthOH,2019-04-12,12:20:10
219,early in the morning i was asked to attend to an emergency a young boy had dropped dead in the football field we tried our best but could not revive him and i declared him dead it made my whole day sad later in the evening my cousin told me that he loved my poetry tears rip,zikrejaana,2019-04-13,16:58:03
220,thats so sad truly yours habs fans  ,sebpoule,2019-04-15,00:37:49
221,its cognitive behavioural therapy cbt group for depression and anxiety cbt is an empirically validated treatment for depression and anxiety to better reach out to our community our social worker and therapist recently conducted a chinese session,OakValleyHealth,2019-04-16,20:13:21
222,did you catch the death star in my talk last week i support,IBmectin,2019-04-17,20:42:02
223,looking for your feedback adults with hearing loss due to or severe abnormalities may benefit from auditory brainstem implants provide input on our draft and recommendation,OntarioHealthOH,2019-04-22,21:00:13
224,when handled with care distressing situations can provide insights for  s seeking feedback in distressing or highly emotional situations can help guide you as you seek input from your patients find it here,OntarioHealthOH,2019-04-26,14:01:52
225,see this everyday dont have time to take care of their health amp are forced to compartmentalize their physicalemotional suffering they face the stress of system navigation amp difficult decisions our system must be redesigned to better support them,AmitAryaMD,2019-04-27,01:21:16
226,toronto public health plays a lead role in preventing outbreaks of infectious diseases such as sars and hnif were not there preventing them eventually some of those infectious diseases will lead to death de villa said,IBmectin,2019-04-27,11:44:17
227,ok this is a weird timing after the idtwitter debate  jama meta analysis ive asked an ophtalmo exam for this patient   endophthalmitis no eye redness andor subjective vision loss,sebpoule,2019-04-27,20:09:15
228,everyone else looks pretty relaxed a sign of a good team leader when the you stress and the team feels relaxedin control,masood_sameer,2019-04-27,23:26:26
229,at hhs and workplaces across canada workers have the right to a safe work environment please take a moment today on the national day of mourning to remember those who lost their life or suffered illness on the job,HamHealthSci,2019-04-28,15:00:12
230,nice presentation on afib  pcidouble therapy less bleeding no loss of efficacyabandon triple therapy,YbarraLuiz,2019-04-29,16:38:47
231,looking for your feedback adults with hearing loss due to or severe abnormalities may benefit from auditory brainstem implants provide input on our draft and recommendation,OntarioHealthOH,2019-04-30,18:00:46
232,dr egier spent his career making sure people had a good death in the icu then it was his turn,HamHealthSci,2019-05-02,14:34:52
233,he got to die in his own icu after years of caring for patients in the icu at general hospital dr egier ended up there himself after his death his colleagues found the perfect way to honour him,HamHealthSci,2019-05-02,19:02:10
234,risk of aeds increases as number of meds increases harms can be mild eg drowsinessnausea but also severe including delirium falls even death,AmitAryaMD,2019-05-03,00:53:38
235,wow look at some of those numbers  x risk of delerium  in falls  in death,AmitAryaMD,2019-05-03,00:53:40
236,this kind of work is practice changing minimize functional loss caused by local therapy and maximize metastatic control with systemic therapy these kinds of studies will move the needle,DoctorJSpicer,2019-05-04,21:22:12
237,therapy dogs would be soooooo great in our emergency departments they are such high stress places,WelsfordM,2019-05-05,14:34:57
238,i think sadly there is some truth in these words,wlharper1,2019-05-06,05:05:09
239,dr kieran quinn presents at on association between and death at home with  over  of chf patients die in hospital most receive palliative care in last days huge need for systematic change here,AmitAryaMD,2019-05-06,20:10:52
240,sad i missed this,IBmectin,2019-05-09,00:45:21
241,a stellar article by reflects what we must accomplish too many people with the power to make a positive impact do not understand what modern is amp opportunities to costeffectively relieve suffering are being lost,AmitAryaMD,2019-05-09,02:57:11
242,doctor home visits may help prevent unplanned trips to the emergency department which can be both disruptive and distressing for people nearing  and for their families and  ,OntarioHealthOH,2019-05-09,18:57:01
243, quickly learned that patients followup appointments were not soon enough and even for some patients followup appointments were never booked without timely appointments their risk of distress increased ,OntarioHealthOH,2019-05-10,18:04:12
244, recognized that expecting patients with major depression to make their own follow up appointments after discharge is not the best way to support follow up care so implemented a few small changes ,OntarioHealthOH,2019-05-10,18:04:12
245,when people with major depression leave a psychiatric program they are at a high risk for suicide especially in the first two weeks realized many of their patients were not having followup appointments during that particularly vulnerable time ,OntarioHealthOH,2019-05-10,18:04:12
246,nop most likely stressinduced cmp  to hemorragic stroke as first presentation,RodrigoBagur,2019-05-10,18:05:15
247,sad day for pharmacy is it the professionals or the corporate owners  or both,JohnsonNeilG,2019-05-13,22:57:17
248,the term dnr  do no resuscitate  is falling out of favour as it has a negative connotation focusing on what healthcare providers are not doing for a patient its now referred to as and  allow natural death learn more,HamHealthSci,2019-05-16,14:03:08
249,olivia is correct st joes is not part of our hospital system our sadv care centre is at our juravinski and hamilton general hospitals as well as mcmaster childrens hospital for those under the age of  if youd like more information visit,HamHealthSci,2019-05-17,00:43:36
250,were enabling an evidencebased community approach to treating youth living with depression and anxiety disorders in west niagara with support from gbf community services,HamHealthSci,2019-05-21,22:22:00
251,sadly many of us have lost friends and colleagues because of sleep deprivation my med school classmate died trying to drive home after an overnight shift she was a newlywed,yvonneychan,2019-05-22,11:41:21
252,just announced reunites with on jun  pm for an intimate conversation as she shares her personal story about love loss amp reclaiming joy limited tickets for pm show with ctvs bev thomson proceeds support msh,OakValleyHealth,2019-05-27,21:00:23
253,in ontario major depression is the most common mental illness see what quality care looks like and where you can get started,OntarioHealthOH,2019-05-31,16:40:10
254,important and thoughtful discussion on a complex topic about life and death thanks ,WelsfordM,2019-06-01,12:37:15
255,why specialization can be a downside in our everchanging world  the verge i think this applies to medicine too too many doctors whove lost the ability to see the bigger picture and provide that much needed perspective to their patients,drzieglergyn,2019-06-01,15:19:55
256,well said lets also learn how the patient family and their culture communicate about death and dying and use appropriate language lets show humility amp compassion most of all lets listen,AmitAryaMD,2019-06-02,09:56:30
257,are the third leading cause of accidental death in ontario with awareness of the crisis we launched the opioid task force to promote education of pain management and safe prescribing as well as to monitor patients requiring pain meds,OakValleyHealth,2019-06-03,15:04:37
258,the system is full of organization names acronyms and other terms that can be hard to understand for a useful glossary of these check out our tools and resources for and search glossary here,OntarioHealthOH,2019-06-03,19:30:28
259,this goes to show that you should ignore detractors amp believe in yourself is shaping the landscape of neuroscience research we would have lost a brilliant scientist amp role model if she had dropped out,DrNadiaChaudhri,2019-06-04,15:50:08
260,longtime radio partners amp are reunited on stage as she shares her story of love loss and reclaiming joy at in support of msh,OakValleyHealth,2019-06-04,19:30:48
261,tonight shares her very personal story about the tragic and unexpected loss of her daughter lauren in an intimate conversation with,OakValleyHealth,2019-06-05,00:05:31
262,thank you to everyone who came to see longtime msh supporter and radio icon as she shared her very personal story about love loss and reclaiming joy proceeds raised from todays events will support our communitys health close to home,OakValleyHealth,2019-06-05,02:58:44
263,i agree with you yet we need to understand too that we live in an environment of caregiver burnout too few supports are available to support grief and bereavement and families may commonly suffer longterm regrets around eol decisions,AmitAryaMD,2019-06-05,17:01:00
264,how do you improve suicide screening practice in community mental health discover the change ideas that community mental health services used ,OntarioHealthOH,2019-06-05,20:40:11
265,exactly i was working part time jobs to support my family because i had no choice i hope that medical school values working experience and lived experience of disadvantaged students we understand our vulnerable patients better because we have been there,KatePeiyin,2019-06-07,01:29:34
266,the st friday in june today is day to draw attention to the importance of psychological amp emotional wellbeing in physicians amp other healthcare providers across the globe start the conversation its not ok to be not ok,DocSandyB,2019-06-07,12:03:33
267,a poor student has to work multiple jobs to achieve a perfect gpa which is already an uneven playing field to succeed well in mcat the prep courses costs up to  in terms of nonacademic metrics it is subjective and disadvantages an applicant with lack of opportunities,KatePeiyin,2019-06-08,04:46:45
268, cts show more fractures around the wrist then you think the pt has and of the anklefoot crystal arthritis is common older people cant sleep at night  everyone is stressed and theyre wondering if stress is causing their problemim sure im missing some,postgradw,2019-06-12,01:12:22
269,absolutely this is what was intended to do however the context of an advanced lifelimiting illness such as cancer or dementia is different where death is not sudden but expected,AmitAryaMD,2019-06-12,01:15:34
270,if youre feeling emotional try to understand what is making you upset take time to think it through and ask one of your partners about how to address it with the group or let it go  bettylou kristy,OntarioHealthOH,2019-06-12,16:49:38
271,many people suffer in silence with depression hiding it from family and not getting the help they need when both her parents passed away in  hien cried for a year and came to the realization that something was seriously wrong read her story,OakValleyHealth,2019-06-12,20:32:25
272,the new msh surgical quality improvement plan sqip is under way for the next year the surgical quality committee is focusing on cut the count reducing after surgery campaign ontario experienced its largest jump in opioidrelated deaths this past year,OakValleyHealth,2019-06-18,16:03:22
273,true enough we also need to measure things like time to follow up for fit patients lost to follow up  patients getting avg risk colonoscopy we are saying the same thing i am just measuring from the provincial perspective  ensuring hospitals do their part too,JohnsonNeilG,2019-06-20,11:52:13
274,fda approves new drug application for vyleesi bremelanotide injection offering more options for women w low desire but will it improve her sexual communication negative selftalk anxiety about sex feelings for partner data needed on combo approaches,DrLoriBrotto,2019-06-22,16:13:12
275,leaving hospital is often stressful enough for patients and their caregivers yet they also need to understand what to do at home which the stats show is challenging ,OntarioHealthOH,2019-06-24,15:14:56
276,compassionate patientcentred care leads to happier healthier patients and lower health care costs theres also evidence that compassion may protect health care providers from burnout,AmitAryaMD,2019-06-24,22:27:19
277,unfamiliar with an acronym in our system no need to search google check out our glossary on our tools and resources page for and  just type glossary in the search bar here,OntarioHealthOH,2019-06-25,01:00:42
278,it appears that anticoagulation as death approaches confers a significant bleeding risk without additional benefit of preventing vte symptomsthanks for this work we had discussed this topic in our journal club a short while ago,AmitAryaMD,2019-06-26,10:59:12
279,i just learned about the ebbinghaus forgetting curve if we do not actively apply new knowledge within days of learning it that knowledge is lost huge implications for activities,DrLoriBrotto,2019-06-26,16:33:27
280,my last day in mac ccm pd office with  feeling sad but also very proud of the many amazing women amp men trained at mcmaster critical care over years thank you to all your supportlooking forward to great leadership from as incoming pd,TKarachi_MD,2019-06-27,17:05:33
281,the system can be hard to navigate especially with all the acronyms and other commonly used terms thats why weve included our glossary in our tools and resources for and type glossary into the search bar here,OntarioHealthOH,2019-07-02,15:25:07
282,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-03,18:00:51
283,excellent article from taiwan about dnr do not resuscitate decision making instead of implying we are not doing something do not should we be using terminology to state what we are doing allow natural death,AmitAryaMD,2019-07-04,11:01:51
284,we hope to see you this jul  at for food entertainment and a kidzone admission proceeds will benefit the mshs dr bear program the program is designed to alleviate some of the stress and anxiety children feel about going for surgery,OakValleyHealth,2019-07-05,23:51:25
285,great article remember what we experienced not the loss we have world class braintrust  exec coach medical staff  the core of any rebuild treasure the run in same as the run in and ,JohnsonNeilG,2019-07-06,20:58:41
286,very saddened to hear this news extremely fortunate to have interacted with her on twitter several times an incredible advocate for and issues she will be missed by so many rest in power,AmitAryaMD,2019-07-07,01:22:29
287,since drowning is a leading cause of injuryrelated death for canadian children were running a facebook live drowning rescue demonstration this wednesday at am be sure to like our page and tune in,HamHealthSci,2019-07-08,15:34:09
288,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-10,17:10:15
289,i agree that i wouldnt hold out much hope that genetic testing would be of any help for your friend sadly i know of quite a few women who have had trials of many meds and ended up having success with bupropion sometimes in combo with an ssri or snri or lamotrigine ssri,catriona_hippma,2019-07-11,16:30:30
290,in ontario major depression is the most common mental illness see what quality care looks like,OntarioHealthOH,2019-07-12,14:40:12
291,there is evidence of increased survival with early in patients with other lifelimiting illnesses integrating a approach is safe and does not hasten death once again palliative care does not mean other treatments have to stop,AmitAryaMD,2019-07-14,12:59:40
292,exactly its not usually the timing of death but the type of death do you want a comfortable death at home surrounded by family or do you want want to be in a noisy hospital getting poked for blood draws daily with tubeslines coming out of your body,AmitAryaMD,2019-07-15,10:59:26
293,in ontario major depression is the most common mental illness see tools to get started on the quality standard for major ,OntarioHealthOH,2019-07-15,18:45:12
294,megan lewis had a healthy pregnancy and was looking forward to holding her daughter olivia the minute she was born but during her labour she developed a fever her contractions slowed and her baby went into distressread the article amp watch the video,OakValleyHealth,2019-07-15,20:29:08
295,we absolutely agree its a joyous and emotional experience that were honoured to be part of,HamHealthSci,2019-07-16,20:56:49
296,dr deepa grewal these smilezone makeovers help alleviate stress and anxiety for our young patients and put smiles on their faces,OakValleyHealth,2019-07-17,14:15:19
297,wow this highlights the importance of holistic care and addressing  your patients distress will not be improved with an opioid if there is no food on the table or no money to pay rent,AmitAryaMD,2019-07-18,11:53:48
298,dtr needs utmost compassion and emotional support not judgement ask what is her fear also provide role clarity so she understands her role as a sdm which is to make decisions congruent with her mothers values amp beliefs should consult amp ,AmitAryaMD,2019-07-19,09:46:47
299,helping your child manage their can be stressful would our draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-19,15:35:08
300,great article on our impact on the space program canadas footprint how canadas loss of the avro arrow was nasas gain  global news,JohnsonNeilG,2019-07-19,15:36:40
301,benefits arent just dollars if the navigation system improves we will potentially have better patient outcomes less readmissions less burden on coordination by our offices it may help reduce our overall stress and burnout so there are other values to consider here,allan_k_grillMD,2019-07-20,15:00:03
302,great presentation by about insti weight gain and loss of tdfassociated lipid lowering effect  facts and myths,sebpoule,2019-07-22,00:24:40
303,depressed heres a bench talk to me  the new york times it truly takes a village we all have much to share,PackerTamar,2019-07-23,01:43:15
304,i lost a grape in my office today optimistic that in years ill find a raisin,DrNadiaChaudhri,2019-07-24,19:52:49
305,helping your child manage their can be stressful would our new draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-26,17:55:08
306,in the very elderly amp terminally ill why the default to allow everyone one last chance no matter how distressing harmful amp ineffective the intervention can we not allow people to die with compassion and dignity via,AmitAryaMD,2019-07-29,15:48:18
307,yes the real question with or no cpr is not really around timing of death but rather the type of death would you rather have an institutionalized death connected to machines and tubes vs a home death focused on comfort surrounded by family,AmitAryaMD,2019-07-30,11:11:44
308,they should share their masterpieces with the labstaff stress bake away but not need to share with the committee,DrNadiaChaudhri,2019-07-31,02:25:33
309,great points ilan lots to continue to work on one issue you didnt mention is the challenge for patients to navigate our complex health system ohts are trying to bring stakeholders together to coordinate care its a good qi opportunity and could reduce stress on family docs,allan_k_grillMD,2019-07-31,11:39:58
310,helping your child manage their can be stressful would our new draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-31,19:40:07
311,you know youve reached adulthood when the stress of planning and packing for vacation makes you not want to go on vacation,drfrayn,2019-07-31,21:37:32
312,fda approves first novel drug to treat medical burnout via,DocMaximum,2019-08-01,19:50:38
313,so sorry to hear of your loss we are all thinking of you and your family we also greatly appreciate the time you took to teach us about caregiving palliative care amp endoflife care with such graciousness and poise with utmost gratitude,AmitAryaMD,2019-08-05,02:32:17
314,i think knowing their loved one engages in a meaningful recreation activity eases their stress level they love to hear when the intervention we provide is a breakthrough,HamHealthSci,2019-08-05,20:27:01
315,about  of the time docs suggest treatment that is unnecessary in a medical culture which views death as a failure i suspect this may be much more for patients with terminal illness great blog,AmitAryaMD,2019-08-06,12:18:16
316,until we teach everyone what comes after  this may be particularly harmful for those with terminal illness amp very elderly patients cpr saves lives but for those approaching their natural  it could ruin their death,AmitAryaMD,2019-08-06,17:18:30
317,this would be a great plot for a horror movie sadly its real life now,AnandDoobay,2019-08-06,18:28:26
318,the system is full of organization names acronyms and other terms that can be hard to understand for a useful glossary check out our tools and resources for and search glossary here,OntarioHealthOH,2019-08-09,13:00:49
319,unfortunately lost both games they played but they had fun which was the important thing,wlharper1,2019-08-11,22:30:34
320,i agree with normalizing death amp dying however many cultures use indirect communication strategies and language to talk about death lets use the language which is best for the patient amp family not us check out,AmitAryaMD,2019-08-12,10:20:04
321,i agree it is important to talk about death and in clinical scenarios we have to use language that is appropriate for the patient amp family in the context of their culture the issue is when we dont talk about it at all,AmitAryaMD,2019-08-12,10:37:41
322,excellent fast fact from on differentiating coma unresponsive wakefulness state minimally conscious state lockedin syndrome and brain death this is such a great resource please download their app,AmitAryaMD,2019-08-12,10:50:14
323,as long as we address it the language and communication style we use should be tailored to the wishes of the patient amp family in the context of their culture i agree we shouldnt avoid the conversation and should feel comfortable talking about death and dying,AmitAryaMD,2019-08-12,13:15:37
324,i agree  a multipronged solution is required including more homecare resources also more than ever we need to normalize death amp dying and make sure all hcps have training in  sharing graphics courtesy of,AmitAryaMD,2019-08-12,13:29:05
325,who defines this language imo it should be whatever communication style amp language the patient amp their family use all cultures talk about death but often in a different way than we may be used to there is no norm,AmitAryaMD,2019-08-13,16:01:49
326,respectfully i dont agree with this as it assumes english communication is the norm i regularly have conversations with patients amp families in hindi punjabi or urdu using a direct translation of the words death or dying would be harmful and insensitive,AmitAryaMD,2019-08-13,16:11:45
327,i agree that we need to normalize death amp dying however the language we use to communicate with the pt amp family may vary depending on several factors eg culture there is no one word or one style of communication also lets not assume english is the gold standard,AmitAryaMD,2019-08-13,16:30:20
328,beauty  death i hope ,DocMaximum,2019-08-14,00:27:55
329,a perpetual problem and we are very vulnerable the solution is an emr that alerts us and closes the loop quebec still figuring out which emr to implement after years and years and years i feel badly for the patients affected  and the poor docs whove lost their licenses,drzieglergyn,2019-08-15,00:14:31
330,lets keep in mind that this is not everyones preference in many cultures talking directly about death may be viewed as taboo and may lead to mistrust or even withdrawal from the health care system an indirect communication style may be preferred,AmitAryaMD,2019-08-15,10:02:03
331,in addressing physician burnout it is also clear that the leadership of firstline leaders across our organizations is the longest lever that we have to address this problem lets create a supportive medical culture amp environment through compassionate leadership,DocSandyB,2019-08-16,16:46:41
332,i wouldnt use the term relapse to describe an increase in strengthfrequency of my anxietydepression symptoms because  it suggests something discrete to describe something on a continuum and  the term evokes another lapse of judgment for me which feels stigmatizing,catriona_hippma,2019-08-18,16:14:34
333, for all pts we need to have early amp ongoing conversations about preferably starting at diagnosis this should include location of death amp focus of treatment the setting should be empowered to honour these wishes so seniors can age in place,AmitAryaMD,2019-08-18,18:32:12
334, overall pts living in are marginalized frail amp extremely vulnerable about  of deaths occur in ltc a number expected to rise significantly over the next two decadesintegrating early approaches would greatly help and should be standard of care,AmitAryaMD,2019-08-18,18:32:17
335,in ontario major depression is the most common mental illness see tools to get started on the quality standard for major ,OntarioHealthOH,2019-08-19,14:01:36
336,a very unfortunate amp tragic personal story our system amp those working in it must do much better to acknowledge amp treat suffering a death without dignity amp symptom relief should be viewed as below the standard of care via,AmitAryaMD,2019-08-20,20:50:41
337,id consult fever cough weight loss night sweats and this xrayme let me shave my beard first and ill see the patient,sebpoule,2019-08-21,00:56:01
338,hang in there sadie you know your stuff and it will all go well,DrNadiaChaudhri,2019-08-21,00:59:26
339,does anyone else buy pens when stressed or just me nothing fancy,IBmectin,2019-08-21,23:08:57
340,thus perpetuating my stress,IBmectin,2019-08-21,23:13:11
341,cancer is stressful enough our team is working together to make it a bit easier for kids with solid tumours,mch_childrens,2019-08-22,17:59:32
342,canadian tb standards  in  in of all reported deaths in canada was due to tb wow,IBmectin,2019-08-22,19:17:03
343,multiomics prediction of response rates to therapies to inhibit programmed cell death and programmed cell death ligand  cancer biomarkers  jama oncology  jama network,DoctorJSpicer,2019-08-26,10:22:54
344,im glad i work at a place where in the midst of a stressful shift i can routinely ask my consultant colleagues for assistance and still entertain some semblance of humanity,arcandandrew,2019-08-26,13:37:34
345,thank you for this we need to proactively discuss harms of er transfer for pts worsened delerium loss of muscle mass nosocomial infections and unnecessary tests amp treatments need to promote any strategy which will allow us to treat in rather than transfer,AmitAryaMD,2019-08-27,00:44:01
346,congrats to both of you and your family verklempt is the perfect description  literally too emotional to speak  no real translation in french or english for sharing this special milestone,DocSandyB,2019-08-27,01:43:41
347,its  dogs can help with weight loss by encouraging regular exercise dog owners participate in minutes of moderate activity weekly compared to nondog owners who only participate in   research by pictured vp medical operations,OakValleyHealth,2019-08-27,17:44:19
348,aging gravity and excessive forehead muscle activity causes drooping of the eyebrows and deep forehead wrinkles this creates a heaviness around the upper eyelids that often makes a person look constantly sad angry or tired,JeromeEdelstein,2019-08-27,19:46:03
349,for sharing congrats to for bravely leading this conversation sadly shaming has been at the core of our professional culture for far too long i know it only too well myself momentum for change is building this is compassionate leadership in action,DocSandyB,2019-08-28,04:55:01
350,it was incredibly powerful amp emotional for the audience julie it could not have been more effective for the courage u have shown amp the vulnerability u risk in sharing your story of kates journey your advocacy for the patient perspective amp partnership is having real impact,DocSandyB,2019-08-28,14:32:15
351,tips on how to reduce stress,JeromeEdelstein,2019-08-28,20:35:49
352,is not appropriate in endstage terminal illness these situations are sad yet expected consequences of a society where everyone is allowed to be a fighter deaths are reported as lost a lengthy battle to  amp death itself is viewed as a failure,AmitAryaMD,2019-08-29,01:20:25
353,im going to dear yellow suns see you there support suicide prevention and awareness via,PackerTamar,2019-09-01,23:55:33
354,sorry for your loss andrea,IBmectin,2019-09-04,10:59:23
355,in a system which explicitly devalues home care amp doesnt support caregivers is a hospital death always a failure isnt how you die not also as important or more important as where you die,AmitAryaMD,2019-09-04,11:05:57
356, our current social media campaign features a video highlighting our research on the role of chronic stress in low sexual desire,DrLoriBrotto,2019-09-05,03:41:39
357,if you still routinely send chest pain pts with normal trops and a normal or nonsp ecg for stress testing you shouldnt be then you should listen to this free emrap episode with,postgradw,2019-09-07,19:41:23
358,key to a happy life no stresscoincidence,postgradw,2019-09-08,00:13:04
359,happy grandparents day from our msh mommy amp daddy ambassadors,OakValleyHealth,2019-09-08,14:46:13
360,it defines as an environment that is spiritually socially and emotionally safe as well as physically safe for people where there is no denial of their identity of who they are and what their needs are,AmitAryaMD,2019-09-10,11:07:28
361,its important contacts call at cope to speak to a crisis worker toronto distress centres offer both crisis and emotional support services by phone at help  or by text through  pm am,OakValleyHealth,2019-09-10,13:25:52
362,most of us know that smoking isnt good for us but not all of us are aware that the habit is particularly dangerous when associated with plastic surgeries smoking puts unnecessary stress on the heart while also,JeromeEdelstein,2019-09-10,16:53:05
363,we are so grateful to have this supportive team to anyone and everyone who has contemplated suicide or lost a loved one to suicide we are thinking of you today,mch_childrens,2019-09-10,18:47:22
364,changes in opioid policy recently trying to prevent overdoses and deaths from opioids was when mortality rates started to climb,OntarioHealthOH,2019-09-11,16:10:27
365,shift from prescribed from nonprescribed opioid deaths in recent years,OntarioHealthOH,2019-09-11,16:12:15
366,about a third of people at time of death had an active opioid prescription  data but varied widely by age and gender,OntarioHealthOH,2019-09-11,16:13:15
367,diverted opioids from legitimate sources still playing a role in opioid deaths though,OntarioHealthOH,2019-09-11,16:14:33
368, stressing that sources of opioids not straightforward,OntarioHealthOH,2019-09-11,16:16:18
369,is treatment the answer and will it turn the tide of opioid deaths probably no,OntarioHealthOH,2019-09-11,16:28:17
370,  of what makes us sick is social will cause deathsyr by  homicide rate is x gt than other developed countries due to x higher gun homicide ratebut why would activist mds care about what makes people sick amp die eh,AmitAryaMD,2019-09-13,10:55:50
371,studies have linked to greater patient satisfaction better outcomes decreased physician burnout and a lower risk of malpractice suits and errors,AmitAryaMD,2019-09-13,11:16:05
372,the computer was lost at london stanstead should i call copenhagen,durocher1,2019-09-13,14:23:32
373,sadly not flying back the way i arrive,durocher1,2019-09-13,17:10:44
374,it was the saddest year for baseball fans especially fans its been years since mlb cancelled the season over a labour dispute,JohnsonNeilG,2019-09-14,02:09:46
375,lets discussbased mostly on fearanxiety and published cases of dlg failure mainly vl cd rifamycin and considering this case  vl m cd  mac on truvadadlg and soon aziethrifabutin dlg bid pharmacist said ok dlg once a day with rifa,sebpoule,2019-09-16,20:27:37
376, falls happen frequently with advanced  typically due to symptoms of bpsd they can commonly lead to hospitalization injury andor death,AmitAryaMD,2019-09-18,00:15:42
377,keeping track of the acronyms and other terms commonly used in the system can be a challenge thats why we created a glossary check it out on our tools and resources page for search glossary here,OntarioHealthOH,2019-09-19,13:00:49
378,in addition a clinical event metaanalysis without having individualpatient data and knowing that stroketia and death are competing risks not too sure how some ppl are so lucky to get published whatever and in jacc,RodrigoBagur,2019-09-20,01:48:25
379,hormonal and variants unreasonable irrational emotional and this isnt even touching physical objectification,catriona_hippma,2019-09-21,02:41:08
