,TWEET,USERNAME,DATE,TIME
193,a very sad tragedy that reminds us of the halifax explosion almost years ago my heart goes to the people of beirut tonight,DrMCGregoire,2020-08-05,05:35:23
194,a new report shows people were admitted to hospital or died because of selfharm in  experts fear numbers will climb due to stress brought on by the pandemic it can be tough to talk about mental health but your doctor can help,DoctorsOfBC,2020-08-06,21:15:10
195,how has the pandemic affected our mental health isolation stressors supports access to carelearn more with this medtalks event hosted by,BCFamilyDoctors,2020-08-07,00:25:40
196,love your journalism  an honest and credible ambassador for our region,awruddiman,2020-08-07,05:32:39
197,not that needs any more sad news canadas last fully intact arctic ice shelf collapses,DrMCGregoire,2020-08-08,04:43:07
198,such a sad week for india and all in the middle of a pandemic take care,DrMCGregoire,2020-08-09,04:29:07
199,sickening news feel so sad for his family and his staff amp patients cannot understand how anyone could have this much hatred and violence against another person,DrNGrewal,2020-08-10,22:53:02
200,we are deeply saddened by the events in red deer today our condolences to the family colleagues and patients of the family doctor who was killed,BCFamilyDoctors,2020-08-11,02:20:30
201,changed us all follows families for one day during the pandemic sweet funny sad a good reminder of what it is to be humanmade by  this was one of the coolest projects ive been a part of,DocSchmadia,2020-08-17,13:02:53
202,i struggle what do i say im sorry this is so sad the pain will easeive been doing palliative care as a family doctor for yearsim here for you i say and she weeps as do ithis is where the science of medicine gives way to the heart of medicine so i listen,DocSchmadia,2020-08-17,14:43:50
203,as a family doctor you give a piece of yourself to each patient i remember all the patients who left their mark on my life and though i get sad or worry im also gratefulim so glad i met you my patient says to meas am ithis is the science and heart of medicine,DocSchmadia,2020-08-17,14:43:51
204,so he went to hospital heart failure kidney failure survived went to rehab i booked a housecall to see him when he got homelast week i got his death noticei sat at my desk after a long day of work a long week of work and wepti didnt get to say goodbye,DocSchmadia,2020-08-17,14:43:51
205,secondly remember that some patients will do anything to take back some power when they feel threatened this is about them not youalso remember their opinion is a consequence of their upbringing and culture of origin and sometimes that just makes me sad for them,BirthControlDoc,2020-08-19,00:39:58
206,this is my understanding however i can also tell you the hhs sadv team is amazing and care for people across the city wherever they present,BirthControlDoc,2020-08-21,13:28:26
207,lol i am sad that this needs to be said i support the search for effective treatments but they all have to jump through the same hoops before they get the miracle label,parsnipper,2020-08-21,18:17:19
208,sad you have to uproot your life thrilled to have you in bc,kselandMD,2020-08-21,22:33:59
209,further historyintermittent vaginal bleeding x years no pelvic exam bleeding is common at your age she was told diagnosislocally advanced metastatic endometrial cancerdeath weeks laterlesson do the pelvic exam or find someone who will,snewbery1,2020-08-21,22:40:23
210,certainly a reassuring outcome for what could have been a rather sad affair amp a tragedy do you know whether or not the rescued sailor was wearing a pfd or lifejacket could be a meaningful message to the public if indeed he was or just how fortunate he was if not,awruddiman,2020-08-22,22:18:07
211,more than half of all overdose deaths occur when people use while alone the lifeguard app is a madeinbc tool that connects people to emergency medical care if they become unconscious learn more in this video,BCFamilyDoctors,2020-08-23,20:35:05
212, sadly it appears all covid regulations and public health recommendations totally fell apart immediately after announcing your new leader masks on amp off hugs amp embraces shared broadly all candidates unmasked amp no social distancing ouch,awruddiman,2020-08-24,05:54:26
213,and to be transparent i recently ran for council and lost i chose not to run against the incumbent i did not realize the incumbent has been on council since gt years just wow,KimKellyMD,2020-08-25,02:33:55
214,community management provides patientcentered care during an emotionally vulnerable time great way of using community care resources to allow patients to share decisionmaking,clairehsnyman,2020-08-28,14:40:23
215,im so sorry for your losskeep the memory of them alive speak their name,clairehsnyman,2020-08-28,23:33:44
216,sadly the border closure seems to have been extended to the end of september they revisit it month by month,ShielaAppavoo,2020-08-30,10:50:12
217,primary endpt  regardless of diabetes status  hospn for hf  rrr reduced all cause mortality not not cv death may be diff patterns of death in ckd,ShelleyZieroth,2020-08-30,15:27:57
218,add to this the need for hospital nursing staff in small settings to also have to manage visitor access ie deny access to visitors and there is a setup for job frustration and burnout we need to recognize the impact and protect health care staff,snewbery1,2020-08-30,16:21:30
219,departing the lake day done back to home studio  rereview lbcts  hf twitter ambassador team for all of the updates c u tomorrow,ShelleyZieroth,2020-08-30,18:59:53
220,declare timi  dm and mrfs gudelines the rates of mace were not stat diff however the comp of cv death or hhf was reduced hr   ci   the latter finding was driven primarily by a in hhf hr   ci ,ShelleyZieroth,2020-08-30,19:14:18
221,when i was in university i worked multiple jobs to pay for school that was two decades agoincome disparity the gap between haves amp havenots has only widened sinceso thisthis is not surprising and with  has become lifeordeath,DocSchmadia,2020-08-31,12:37:37
222,to stand by your ethics and principles  even when you are inevitably called emotional irrational reactive hysterical shitdisturber trumpian etc etc,DocSchmadia,2020-09-01,02:39:43
223,im personally saddened and completely behind chief louie with these thoughts and sentiments this is both deep and dark total disrespect for all that is local indigenous amp connection to their past their people ancestors amp their cultural roots,awruddiman,2020-09-01,03:21:28
224,shows online access to medical records did not generate substantial anxiety concerns or increased phone calls opennotes showed only  patients were more worried after reading notes more studies to share for sure,clairehsnyman,2020-09-01,19:39:00
225,the risk of death from medical abortion is per  the current incidence of dying from coronavirus in the us is per make no mistake republicans are times more dangerous than mifepristone,BirthControlDoc,2020-09-03,02:31:06
226,oh and up to maternal deaths may be prevented per abortionsyes these are all people whose lives mattered i do not say this lightly but by all accounts this would be consistent with a drug that is safer than all alternatives,BirthControlDoc,2020-09-03,02:37:34
227,sadly it has come to that for some people,BirthControlDoc,2020-09-05,14:33:30
228,sad to learn best wishes,KimKellyMD,2020-09-05,15:24:50
229,doing some background reading amp research for a working group pulled out matters of life and death some key rereads for me todayexcellent go to book,clairehsnyman,2020-09-05,15:30:03
230,is legendary in for rural generalist experience and role models the cohort that has served the community and taught and mentored the next generation of may truly be irreplaceable rural health care delivery is fragile and this loss is huge,snewbery1,2020-09-05,18:54:57
231,and then add to this hits anesthesiologists hard too did not realize the numbers were this high physician suicides,AnizKhalfan,2020-09-07,03:59:45
232,sad it may have been an accident but this whole gender reveal thing drives me banana how about wishing for a healthy baby,DrMCGregoire,2020-09-07,17:22:42
233,i am very sorry to hear this this is so awful i am truly sad this is one of the lessons we have to teach our children please know i am here and happy to amplify and support as needed,PEAKMD,2020-09-07,18:44:59
234,many canadians are sadly not connected to their electronic health information certainly not because there is shortage of such records a patient accessible electronic health record portal pulling data securely from these sources may address this,awruddiman,2020-09-09,17:22:09
235,sadly yes book addresses individual awareness rather than systwmoc change,KimKellyMD,2020-09-10,00:29:22
236,lost our dads in the same year rich fully appreciate the many thoughts and emotions that you will have experienced today on the anniversary of your fathers passing,awruddiman,2020-09-10,05:46:02
237,assuming each and every one of these persons  whose lives were tragically shortened amp lost to in the usa  were to be standing shoulder to shoulder with each other at the roadside you would walk a full miles km to pass by each and all of them,awruddiman,2020-09-10,06:05:53
238,and it just stokes anxiety for the rule followers like when people add the threat of the cpso on every consult requestbut i have no more capacity to atone for people who havent lifted a finger during the pandemic,BirthControlDoc,2020-09-13,15:24:06
239,i saw this so very sad,clairehsnyman,2020-09-14,19:17:33
240,since th march on our journey into and through the global pandemic my vocabulary amp conversations have been flavoured with words such as unheralded surreal amp saddening  and frequently at that ditto to this most unwelcome news,awruddiman,2020-09-15,03:18:36
241,yes miss banon was my grade teacher in  i decided to google her name for the first time a few weeks ago and sadly read that she recently passed away from cancer,kselandMD,2020-09-16,01:35:01
242,i think that we are all in the same storm together but sadly not all in the some boat some boats are way safer than otherroyal roads professor dubbed doommeister calls for hope amid overlapping crises,DrMCGregoire,2020-09-16,03:48:22
243,today is physician suicide awareness day be kind and compassionate to colleagues and to yourself none of us are immune,PEAKMD,2020-09-17,11:46:22
244,word poems about via  inspired by hemingways six word poem for sale baby shoes never wornthese were funny sad sweet desperate hopeful lonely because that is our world,DocSchmadia,2020-09-17,12:12:00
245,lost an inspiration tonight thankyou you passionately and strategically made the world a fairer place your life is one to which we should all aspire,bechardmel,2020-09-19,01:17:24
246,in  i heard speak in person and i walked away amazed i wish i had heard ruth bader ginsburg too she is an iconher legacy is inspiringher death and the us supreme court vacancy it creates will be contentious,DocSchmadia,2020-09-19,12:22:37
247,any death from covid is a tragedy,BirthControlDoc,2020-09-19,12:45:31
248,i echo this completely  our imt meetings included hospital inpt er chronic care long term care seniors housing and community needs long term care connected to hospital for infrastructure and quality accountability is key cases deaths here too,snewbery1,2020-09-19,15:35:09
249,this is  in my lane years as a physician navigating in this lane so lets set this straight again  it is never okay to threaten or harm any healthcare worker or professional no matter your own level of distress back off to a safe following distance,awruddiman,2020-09-22,23:50:44
250,this is unacceptable bcs top doctor says shes received abuse death threats during covid response,AnizKhalfan,2020-09-23,01:18:44
251,biked past a kid and his dad this morning little one asks daddy why is she going so fast i realize the training wheels may have put him at a disadvantage but ill celebrate anything close to an athletic accomplishment,bechardmel,2020-09-23,17:16:19
252,these are important factors and need to be addressed agreed that not all of these factors apply to everyone and that this is not an exhaustive list of the individual cultural and systemic drivers of burnout,PEAKMD,2020-09-23,18:13:40
253,tomorrow well officially record million deaths from worldwide the actual counts are likely higher not everyone can access a testso stop think of all who died moms dads grandparentskidsthen get up and do what must be done to protect those who remain,DocSchmadia,2020-09-26,21:14:16
254,crawfords work uses restorative sharing circles that focus on companies acknowledging their harm and being held accountable for past actions all of the dei experts i spoke to stressed the importance of such accountability so that these sessions can be effective,KimKellyMD,2020-09-28,18:06:31
255,fair enough i have always said i have no doubts about dr jacobs clinical competence but a fractured physician voice and numerous social media spats leave me sad for our profession and frankly now im too tired working nonstop in our pandemic world to mend a broken fence,BirthControlDoc,2020-09-28,20:11:05
256, is it still anxiety if the sleepless nights and panic attacks are supported by evidence of the world around us,BirthControlDoc,2020-09-28,21:44:48
257,worth the read im hitting the month wall im powering through it i have no more bandwidth for bullshit so that will be my mental shore leavealso i seem to have lost my diplomatic filter as well,DocSchmadia,2020-09-29,16:44:29
258,i feel nauseous with anxiety and yes im watching im and cannot vote but this election impacts us all,dr_oona,2020-09-30,01:03:20
259,make no mistake racism is present in too indigenous woman records slurs taunts of quebec hospital staff before her death via,DrMCGregoire,2020-09-30,03:58:01
260,rules social distance ft m from all isolate if sick runny nose cough shortness of breath fever diarrhea headache loss of tastesmell etc get tested strict hand hygiene wear a mask keep your bubble small is the max right now,DocSchmadia,2020-09-30,15:05:14
261,what to let go of  lack of funding and support for family medicine clinics  vulnerability of mental health care  administrative burdens  burnout and moral distress read the press release full report,BCFamilyDoctors,2020-10-01,20:02:52
262,if this trump being covid  is a distraction to cover the debate disaster or a new scandal to be i feel absolutely terrible for all the americans of have lost their live or a loved one to  please wear a mask stay m from others,DrMCGregoire,2020-10-02,06:13:09
263,a medical students journey to understand death and the importance of leaving a legacy,DoctorsOfBC,2020-10-02,18:15:10
264,im not sure this is strictly correct given the death rate in the population in a health care facility it makes a lot of sense to have a lower threshold to declare an outbreak so actually a single case can be declared an outbreak i think what she is saying is that if,parsnipper,2020-10-03,21:08:58
265,the loss of public spaces has also affected many bc residents who do not have stable housing it is very clear how access to housing community food technology and transportation are vital to wellbeing,dr_oona,2020-10-04,03:16:51
266,even before  more than  of clinicians experienced burnout in a new  the sister and brotherinlaw of dr lorna breen tell her story and call for action to support clinician mental health,DrRFernandez,2020-10-06,15:22:03
267,the additional workload of covid as well as limited supplies and incomplete understanding of this virus is a challenge for bc doctors  layered on top of already dangerously high levels of clinician burnoutwe are working in the midst of a pandemic within a pandemic,BCFamilyDoctors,2020-10-06,15:29:16
268,family physicians are a critical part of our system has been an underfunded area before and now even more pressurized burnout is real and support has to come,clairehsnyman,2020-10-07,14:34:20
269,referring to the negative stigma around covid doctors stress the need to listen to patients to ensure inclusivity and equal treatment read more tips on how to of ,DoctorsOfBC,2020-10-08,19:25:02
270,most people i know are planning familymixed gatherings for  despite recommendations not to one last visit before lockdown is commonly citedsadly until this weekend is over many canadians are not changing their behaviourenjoy your dinner,BirthControlDoc,2020-10-11,11:39:56
271,why professionals depressed and anxious are developing addictions during covid,DrMCGregoire,2020-10-14,05:33:48
272, the pandemic has set the stage for alcohol to strengthen its hold over our patients and we can play a role in improving the current and future health of those using alcohol to manage pandemic stress and isolation says ,DoctorsOfBC,2020-10-15,17:00:29
273,so excited to see u both at digging the official   i believe we have some more twitter ambassadors in and  but firstthe k this weekend who else is game  twitter ambassador or k or both let us know,ShelleyZieroth,2020-10-16,02:01:18
274,check out the cma wellness connection offerings psychological first aid mindful parenting compassion rounds peer support stress reduction practices,BCFamilyDoctors,2020-10-16,18:00:34
275,the has a history of criminalizing womens bodies through the regulation of us healthcare midwifery and abortion has published many low quality studies stoking fear in contraception and childbirth sadly this is more of the same,BirthControlDoc,2020-10-16,22:30:20
276,the longterm consequences of trauma and posttraumatic stress disorder symptoms on later life cognitive function and dementia risk,JDRichardsonMD,2020-10-17,13:09:29
277,the same can be applied sadly to the ontario health system,BirthControlDoc,2020-10-18,14:31:31
278,feel sad lost overwhelmed anxious angryyoure not alonestudies show pandemics incl  are associated with increased mental distress burnout ptsd   domestic and child abuseyoure not alone reach out for help call your family doctor,DocSchmadia,2020-10-19,00:16:57
279,firearmrelated injuries and deaths in ontario canada  a populationbased study,JDRichardsonMD,2020-10-19,11:40:12
280,her life mattered supreme court orders new manslaughter trial in death of cindy gladue via,KimKellyMD,2020-10-19,15:09:30
281,shout out to our twitter ambassadors starting our kick off evening wed st  sat th lets light it up virtually  ready setfollow thread  them more,ShelleyZieroth,2020-10-20,01:02:24
282,re deaths part of the challenge of confinement syndrome was that in addition gps stopped their physical exam visits limiting their interventions to telemedicine which proved unsuitable whenever feasible at allphysicians need to be part of ,snewbery1,2020-10-20,14:44:55
283,my patient just lost their job what do we do now,JDRichardsonMD,2020-10-20,23:33:08
284,nature nurture both contribute to suicide risknick zagorski,JDRichardsonMD,2020-10-20,23:44:21
285,yes concerning ketamine is available in ontario for treatment resistant depression,JDRichardsonMD,2020-10-21,11:18:52
286,meantime all those lives lost and continuing to be impacted and the huge amount of profit they made this fine very minuscule in comparison,AnizKhalfan,2020-10-21,16:48:22
287,covid pandemic presents urgent opportunity to implement suicide prevention strategies,JDRichardsonMD,2020-10-21,18:27:55
288,a common symptom in ptsd anger as an underlying dimension of posttraumatic stress disorder,JDRichardsonMD,2020-10-21,23:22:25
289,this is a fiasco lost the results of some residents tests,AnizKhalfan,2020-10-22,04:32:59
290,a randomized placebocontrolled trial of mirtazapine for the treatment of posttraumatic stress disorder in veteransabstract available for view for free,JDRichardsonMD,2020-10-22,11:40:45
291,suicide prevention still a daunting challenge three studies probe ways to make it more effectiveby elizabeth hlavinka,JDRichardsonMD,2020-10-22,13:09:57
292,suicide risk identification strategy may be effective at identifying veterans who are not receiving mental health treatment research suggests,JDRichardsonMD,2020-10-22,13:26:15
293,va strategy may effectively identify veterans at risk for suicide,JDRichardsonMD,2020-10-22,13:30:19
294,irritability in adhd may flag suicide risk,JDRichardsonMD,2020-10-22,15:00:08
295,moral injury a veterans experience listen to brian mckenna cd strategic advisor veterans centre of excellence on posttraumatic stress disorders and related mh conditions at at the cimvhr symposium on october,JDRichardsonMD,2020-10-22,23:27:23
296,managing distress in health care workers during covid lessons from a disaster trauma lens,JDRichardsonMD,2020-10-23,15:03:14
297,need a smile on this friday check out our story about a group of doctors who are finding joy during this stressful time through song the rendition of the song the longest time at bottom of the page is guaranteed to lift your spirits,DoctorsOfBC,2020-10-23,18:00:27
298,the impact of hazardous drinking among active duty military with posttraumatic stress disorder,JDRichardsonMD,2020-10-24,18:03:27
299,comorbid posttraumatic stress disorder and major depressive disorder,JDRichardsonMD,2020-10-24,18:08:43
300,but solution cannot simply be obonly practices these lead to erosion of office gynmedical management skills and place further pressuresburnout on generalists who must suddenly manage ob for gynonly and gyn for obonly docs,BirthControlDoc,2020-10-24,19:34:47
301,yes they are truly amazing so much talent emotional to watch with the pandemic they had to sing their parts separately waterloo is known for their a cappella,JDRichardsonMD,2020-10-25,03:19:28
302,no question education has been the most incompetently managed part of the pandemic as a fellow frontline worker and with teachers in my family i get the stress thank you for being there and doing your best it is enough,BirthControlDoc,2020-10-25,15:24:07
303,very sorry for the loss of a fellow pediatrician be gentle to yourself,DrMCGregoire,2020-10-26,00:35:57
304,eeg may guide optimal treatment for ptsd major depressionany assistance that can assist with treatment optimization is desperately needed especially for ptsd,JDRichardsonMD,2020-10-26,12:17:29
305,universal prevention program reduces suicidal ideation depression among air force members,JDRichardsonMD,2020-10-28,02:35:06
306,the sense of self in the aftermath of trauma lessons from the default mode network in posttraumatic stress disorder,JDRichardsonMD,2020-10-28,02:38:14
307,so terribly sad my thoughts are with her family and friends and all of her coworkers including  rip dr wallace,DrMCGregoire,2020-10-28,03:51:14
308,covid mental health and suicide risk among health care workers,JDRichardsonMD,2020-10-28,11:39:28
309,is patient suicide in psychiatry a medical error deborah brauser,JDRichardsonMD,2020-10-28,12:15:40
310,psychosocialphysical health socioeconomics tied to depression risk during pandemic,JDRichardsonMD,2020-10-28,17:14:18
311,i am so so very sorry for your loss he is just gorgeous this has been beyond a tough year for you,clairehsnyman,2020-10-30,00:46:02
312,only about  remit and more than half achieve no meaningful benefit with a secondstep switchhighlights the need for more effective treatment for depression,JDRichardsonMD,2020-10-30,12:23:04
313,any advances to optimize treatment for ptsd is welcomed eeg may guide optimal treatment for ptsd major depression,JDRichardsonMD,2020-10-30,19:10:52
314,the pandemic is forcing innovation in healthcarecovid a new opportunity for suicide prevention,JDRichardsonMD,2020-10-30,19:12:07
315,smaller regional brain volumes predict posttraumatic stress disorder a,JDRichardsonMD,2020-10-31,14:04:42
316,so sad yet this explains in one tweet why there are now about k new casesday in usa,DrMCGregoire,2020-10-31,18:22:16
317,bit sad at the inevitable process of growing up,AnizKhalfan,2020-11-01,05:16:27
318,thank you for posting these psychopharmacology tips a good reminder on the potential benefits of adding t in treatment resistant depression,JDRichardsonMD,2020-11-02,12:36:19
319,extremely important work especially during this pandemic when so many healthcare workers and st responders are at risk of moral distress moral injury and the need to carry out ethically responsible research ,JDRichardsonMD,2020-11-02,13:12:35
320,important advances in the management of treatment resistant depression the effect of intravenous intranasal and oral ketamine in mood disor,JDRichardsonMD,2020-11-02,17:48:15
321,hope to be an emotional support canadian to my pals south of the border stay strong friends,bechardmel,2020-11-04,04:03:04
322,evidence mounts for psilocybin as depression tx,JDRichardsonMD,2020-11-05,14:44:24
323,coping with the stress of this election,JDRichardsonMD,2020-11-05,14:45:29
324,can depression be prevented if so how via part of,JDRichardsonMD,2020-11-05,14:48:25
325,is ketamine living up to the promise for depression via,JDRichardsonMD,2020-11-05,15:28:38
326,depression has strong ties to stroke study finds,JDRichardsonMD,2020-11-05,15:59:18
327,depressive symptoms and risk of stroke in a national cohort of blacks and whites from regards,JDRichardsonMD,2020-11-05,16:02:06
328,psilocybinassisted supportive psychotherapy in the treatment of major depressionquo vadis via part of,JDRichardsonMD,2020-11-05,16:10:13
329,interesting article examining adverse effects of psychotherapeutic interventionsadverse events in meditation practices and meditationbased therapies a systematic review,JDRichardsonMD,2020-11-06,03:00:57
330,very important research on the impact of the pandemic prevalence of depression symptoms in us adults before and during the covid pandemic via part of,JDRichardsonMD,2020-11-06,03:04:09
331,pulls no punches talking about the losses of at what have we lostlifelovetouchconfidence,snewbery1,2020-11-06,15:08:12
332,calls us to a deep and spiritual understanding of the impact of the loss of love in the covid pandemic a painful reminder of the how very much alone so many currently are when they die,snewbery1,2020-11-06,15:20:19
333,fully agree i think that as we respond to the pandemic and to the desire for convenience and control we need to be aware of what we lose it may not change the momentum in the system currently but may help us to understand what is at risk and what is may be lost,snewbery1,2020-11-06,20:58:04
334,i am sure many of us are sharing the same feelings consider reading coping with the stress of this election,JDRichardsonMD,2020-11-07,14:39:22
335,psilocybin delivers remarkable relief in severe depression via,JDRichardsonMD,2020-11-07,15:39:23
336,burnout risk may be exacerbated by crisis,JDRichardsonMD,2020-11-09,13:10:33
337,canadian emergency psychological distress and burnout during the first weeks of  a mixedmethods study,JDRichardsonMD,2020-11-09,13:15:33
338,prevalence of suiciderelated behaviors among physicians a systematic review and metaanalysis,JDRichardsonMD,2020-11-09,13:31:35
339,covid will be remembered by many as a collective traumawhat do the next few months look like if we start using suffering instead of death as a metric to talk about the pandemic,DrRFernandez,2020-11-09,17:00:06
340,this is an old manuscript but still relevant today as we attempt to improve outcomes in psychiatric caremeasurementbased care versus standard care for major depression a randomized controlled trial with blind raters  american journal of psychiatry,JDRichardsonMD,2020-11-09,18:43:07
341,evaluating the evidence for a neuroimaging subtype of posttraumatic stress disorder,JDRichardsonMD,2020-11-11,00:57:25
342,association between neurocognitive functioning and suicide attempts in,JDRichardsonMD,2020-11-11,00:58:21
343,implementing suicide screening in vha settings can help identify veterans at risk,JDRichardsonMD,2020-11-11,01:01:36
344,suicide among physicians and healthcare workers a systematic review and metaanalysis,JDRichardsonMD,2020-11-11,01:11:01
345,mental distress in the united states at the beginning of the covid pandemic,JDRichardsonMD,2020-11-11,13:36:05
346,suicide risk after veterans affairs risk identification strategy implementation via part of,JDRichardsonMD,2020-11-11,17:31:36
347,burnout risk may be exacerbated by covid crisis via,JDRichardsonMD,2020-11-11,17:55:45
348,excellent and quick review mistakes in treatmentresistant depression via,JDRichardsonMD,2020-11-11,19:25:09
349,kratom is there evidence to support the use of kratom for the selftreatment of depression via,JDRichardsonMD,2020-11-11,19:26:53
350,i am so sorry for your loss katherine i know you are very close to your mom my condolences and hope you are doing ok,CalvinTongMD,2020-11-11,19:31:33
351,suicide risk after veterans affairs risk identification strategy implementation via part of,JDRichardsonMD,2020-11-11,20:33:36
352,the societal challenge of our times with a meteoric rise in deaths talk of waves is misguided say covid modelers via,DrMCGregoire,2020-11-12,15:28:46
353,military veterans with and without posttraumatic stress disorder results from a chronic pain management programme,JDRichardsonMD,2020-11-12,21:41:59
354,burnout risk may be exacerbated by covid crisis via,JDRichardsonMD,2020-11-13,19:21:05
355,suicide figures are up could followers please copy and repost this tweet were trying to demonstrate that someone is always listening call  canada hotline usa hotlinejust two any two copy not retweet,awruddiman,2020-11-14,02:10:57
356,the role of negative affect in differentiating posttraumatic stress disorder depression and their comorbidity among united states veterans,JDRichardsonMD,2020-11-14,16:02:30
357,important research the role of emotion dysregulation in the association between posttraumatic stress disorder symptoms and suicidal thoughts and behaviors among veterans,JDRichardsonMD,2020-11-14,18:25:30
358,research highlighting the impact of childhood adverse events exposure to armed conflict in childhood vs older ages and subsequent onset of major depressive disorder via part of,JDRichardsonMD,2020-11-14,18:50:08
359,a lot of physicians were hanging on by a thread from burnout before the pandemic even started said dr susan r bailey the president of the amamake no mistakethe pandemic has amplified problems that doctors in bc were facing too,DrRFernandez,2020-11-16,06:05:28
360,happiness during ketamine infusion predicts treatmentresistant depression outcomes,JDRichardsonMD,2020-11-16,13:10:52
361,study young men with ed have higher rates of depression anxiety,JDRichardsonMD,2020-11-16,13:15:49
362,not just a logic problem but an emotional one im no psychologist but angerdenial may be a reaction to the shifting reality these patients face loss of the belief to which they cling  i hope they have the chance to come thru on the other side of it w a different perspective,parsnipper,2020-11-16,23:14:10
363,combined transcranial magnetic stimulation and brief cognitive behavioral therapy for suicide,JDRichardsonMD,2020-11-17,02:54:47
364,neurological soft signs and posttraumatic stress disorder a biomarker of severity,JDRichardsonMD,2020-11-17,02:58:12
365,two key lifestyle factors may ward off depression,JDRichardsonMD,2020-11-17,13:18:30
366,prescription opioid use may increase depression risk,JDRichardsonMD,2020-11-17,13:23:34
367,tbi and suicidality a story of stress risk and resilience,JDRichardsonMD,2020-11-17,13:36:53
368,canadian physicians and health care workers the centre is conducting an online  min study link in englishen franais examining moral distress at work amp mental health during the pandemic,JDRichardsonMD,2020-11-17,13:46:08
369,i am so sorry for your loss take care,DrMCGregoire,2020-11-18,03:29:48
370,important research during the time of civid researchers uncover targets for reducing loneliness including aspects of wisdom,JDRichardsonMD,2020-11-18,13:06:26
371,my uni band mates resurrecting the old tunes and making some new ones what did you do you ask why i played the nonaerosol generating instrument of courselast year we lost our nd band mate christian stokkmo and rerecorded of his songs in memory,parsnipper,2020-11-18,16:56:09
372,suicides and attempts among veterans dropped during pandemic va says,JDRichardsonMD,2020-11-18,17:42:47
373,physician burnout was an issue before the pandemic and its only getting worse as one family doctor reflects the amount of work can be overwhelmingly high when it comes to peoples lives and the responsibility for their mental health these months have not been easy,BCFamilyDoctors,2020-11-18,23:00:45
374,specific symptoms of borderline personality disorder linked to suicide risk,JDRichardsonMD,2020-11-19,01:43:29
375,effect of stellate ganglion block on posttraumatic stress disorder symptoms via part of,JDRichardsonMD,2020-11-19,01:44:22
376,can depression be prevented if so how via part of,JDRichardsonMD,2020-11-19,01:45:02
377,if we give them the benefit of most generous interpretation though we should acknowledge that many are legitimately fearful of loss of life and suffering working in overwhelmed hospitals with the trauma that could result,parsnipper,2020-11-19,16:58:43
378,more evidence on the impact of ptsd on physical health in veterans abstract  association of posttraumatic stress disorder with incident ischemic heart disease in women veterans,JDRichardsonMD,2020-11-20,13:53:10
379,i am so sorry for your loss  please take care of yourself and go home for a cuddle with and your family,ShelleyZieroth,2020-11-20,15:19:03
380,agreed we were burned out before we are beyond burnout now,PEAKMD,2020-11-20,17:45:36
381,you may be feeling in these winter months more than years previous thanks to the added stress anxiety and depression that covid can bring but theres something you can do about it,DoctorsOfBC,2020-11-20,20:00:30
382,thank you for posting if you are canadian physicians or health care workers the centre is conducting an online  min study link in englishen franais examining moral distress at work amp mental health during the pandemic,JDRichardsonMD,2020-11-20,22:23:09
383,wellbeing burnout and depression among north american psychiatrists the state of our profession,JDRichardsonMD,2020-11-21,17:04:42
384,wellbeing burnout and depression among north american psychiatrists the state of our profession  american journal of psychiatry,JDRichardsonMD,2020-11-21,17:07:34
385,so sorry for your loss thinking of you and your family and sending hugs,PEAKMD,2020-11-22,04:33:32
386,researchers seek canadian health care workers for study on moral distress during covid pandemic,JDRichardsonMD,2020-11-22,15:43:00
387,nurses physicians residents program directors shares this brief video a small sample of the people lost from health care system in the us bear witness to this loss then do your part protect your community and the health care providers working to serve you,snewbery1,2020-11-22,20:08:25
388,the impact of natural disasters on suicide in the united states ,JDRichardsonMD,2020-11-23,13:10:50
389,deployment and psychological correlates of suicide ideation a prospective longitudinal study of risk and resilience among combat veterans,JDRichardsonMD,2020-11-23,13:18:08
390,full agree at what point does this reprehensible behaviour become recognized for what it is dangerous assault ampthe perpetrators charged to the full extent of the law has the real potential to make others very ill amp at worst cause ongoing debility or death,awruddiman,2020-11-24,01:18:31
391,patients asking me how im doing is the most anxietyprovoking part of my day if they only knewso i just say im fine,BirthControlDoc,2020-11-24,03:47:24
392,health experts say americans are experiencing symptoms of anxiety and depression made worse by pandemicrelated stressors including job loss evictions remote learning travel restrictions and limits on gathering,JDRichardsonMD,2020-11-24,13:10:49
393,doctors and nurses talk about burnout as another wave of covid hits the us,JDRichardsonMD,2020-11-24,19:51:54
394,is depression a disease via,JDRichardsonMD,2020-11-24,23:02:59
395,psychological distress and covidrelated stressors reported in a longitudinal cohort of us adults in april via part of,JDRichardsonMD,2020-11-25,02:57:06
396,cognitive processing therapy for posttraumatic stress disorder via telehealth practical considerations during the covid pandemic,JDRichardsonMD,2020-11-25,03:01:08
397,many us adults experienced serious psychological distress related to covid pandemic,JDRichardsonMD,2020-11-25,12:52:34
398,suicide rates did not increase after lockdown in region with few covid cases,JDRichardsonMD,2020-11-25,12:53:21
399,burnout in the second wave of covid what we need from the public is for you to stop exposing us,PEAKMD,2020-11-26,11:20:33
400,the impact of psychopathology social adversity and stressrelevant dnam on prospective risk for posttraumatic stress a machine learning approach,JDRichardsonMD,2020-11-26,13:01:06
401,sequential combination of pharmacotherapy and psychotherapy in major depressive disorder via part of,JDRichardsonMD,2020-11-26,13:07:04
402,alexithymia in posttraumatic stress disorder is not just emotion numb,JDRichardsonMD,2020-11-27,12:34:54
