,TWEET,USERNAME,DATE,TIME
218,  are shocked the  nov position statement update still does not address the phenomenon of contagion amp the importance of suicide prevention or the risks of suicide to populations,Psych_MD,2021-11-25,17:45:37
219,but if you are a member  dont get sadvote  in todays agm to force leadership to change our associations policies,Psych_MD,2021-11-25,17:45:38
220,after seeing the impact of social isolation amp anxiety have had on their children during the pandemic the golf carte blanche committee chose to support child amp adolescent mental health services at msh thank you everyone for raising  amp making a difference close to home,OakValleyHealth,2021-11-26,00:03:39
221,ont reports new covid cases and more deaths highest case count since early sept,allan_k_grillMD,2021-11-26,15:16:51
222,according to the  lung cancer is the leading cause of cancer death pancreatic cancer is also expected to be the third leading cause of cancer death this year in canada ,OakValleyHealth,2021-11-27,01:17:17
223,well said while we celebrate vaccinating our kids and taking boosters other countries are left immunologically vulnerable the inequity is blatant and sadly not surprising,CarlyeJensen,2021-11-28,19:45:59
224,ne pas accoucher dun trait sur les pandmies et dactions concrtes mettre en uvre rapidement serait tout simplement un suicide collectif ce stade de la pandmie,lisa_iannattone,2021-11-28,21:50:10
225,death by clicks and notifications excessive amounts of screen time is bad for everyone not just kids especially when you chose a profession specifically because you enjoy face time with your patients,lisa_iannattone,2021-11-28,22:02:24
226,serious question when forprofit ltc corporations had a covid death rate that was x higher than nonprofit ltc why is the ontario government now rewarding forprofit ltc corporations with new year bed licenses,AmitAryaMD,2021-11-30,14:32:29
227,pediatric deaths count as mild right asking for the mainstream media,lisa_iannattone,2021-11-30,18:21:54
228,how much preventable suffering and death will it take for them to change their mind,AmitAryaMD,2021-11-30,21:07:21
229,december is remember honour and celebrate those who we have lost due to hivaids spread the message and all hiv prevention strategies,sebpoule,2021-12-01,12:49:20
230,ontario reports new covid cases more deaths,allan_k_grillMD,2021-12-01,15:17:08
231,sadly things in ltc have not really improved much at all,AmitAryaMD,2021-12-01,18:12:30
232,breaks my heart  unfortunately a second tragedy with injury and loss of life triggers all londoners to grieve this year truly a heartbreaking event,JohnsonNeilG,2021-12-02,01:49:26
233,sad you couldnt make it  excited to hear the findings of recut and to present our early find trial results for unknown primary and select rct concept for managing contralateral neck in opc great meeting and organization,DrJohndeAlmeida,2021-12-02,12:05:43
234,nb never ever mention the death toll long covid the destruction of the healthcare system orphaned children or the aftershock of poor healthcare outcomes from lack of access to timely care during each wave,lisa_iannattone,2021-12-03,03:02:43
235,sorry for the delay we have an anxiety vaccine clinic planned and will be adding a new date soon you can call access york for assistance at  and for more information since its not yet posted on but should be very soon,allan_k_grillMD,2021-12-03,16:59:15
236,our team just cared for an elder who couldnt afford to see a dentist he was in pain lost a lot of weight amp eventually developed a lifethreatening dental infectiontell me again how canada claims to have universal healthcare but still doesnt provide dental care for all,AmitAryaMD,2021-12-03,20:09:04
237,took a look and it seems to be  but its important to remember that when report day mortality were talking about all deaths not just those that are deemed treatmentrelated by the investigator as is the case in ctcae,DoctorJSpicer,2021-12-05,19:15:55
238,i also take into consideration the stressanxiety of the surgeonpersonally i would prefer to have a calm amp relax surgeon i voted yes,sebpoule,2021-12-05,23:10:53
239,you can experience emotion without having a disorder feeling sad doesnt make you depressed feeling afraid or worried doesnt mean you have generalized anxiety emotions are normal,drfrayn,2021-12-06,12:38:21
240,today is the national day of remembrance and action on violence against women commemorated in canada each year on the anniversary of the cole polytechnique massacre where the lives of women were lost ,HamHealthSci,2021-12-06,13:44:45
241,flags at all our sites are at halfstaff to honour the lives lost and demonstrate our commitment to end violence against women including domestic violence ,HamHealthSci,2021-12-06,13:44:46
242,at hhs the sexual assaultdomestic violence sadv care centre provides compassionate confidential health care for anyone who has experienced sexual assault andor domestic violencelearn about how to access care at our hospitals,HamHealthSci,2021-12-06,15:47:46
243,we havent run out of seronegatives in highly vaccinated countries either and yet the death curves look extremely different if waves were just about finding the seronegatives then it wouldnt make such a huge difference whether countries were leaning on vaccines or infection,lisa_iannattone,2021-12-07,16:32:58
244,you make an excellent and scary observation its almost certain that  months post second dose when antibody levels begin to wane that loss of neutralization would be even worse than this,lisa_iannattone,2021-12-07,21:48:06
245,yes preliminary but theres almost certainly going to be some loss of vaccine efficacy the real world hit to ve against infection and severe disease remains to be seen ve against severe disease should hold up better than against infection well see,lisa_iannattone,2021-12-08,01:38:38
246,mildly vertical death curve,lisa_iannattone,2021-12-08,17:03:29
247,they must be in distress they are flying the canadian flag upside down ,JohnsonNeilG,2021-12-08,20:40:02
248,this is what i see on my sportsnet app two screens down from the top to find news of damian warner winning the lou marsh award sad that canadas sports media doesnt give him the recognition that he is due congrats damian,JohnsonNeilG,2021-12-09,02:29:48
249,can someone please show the good doctor and dr there have been zero omicron deaths arruda this very mild death curve and the ventilated patients numbers in guanteng which is increasing by  a day now oh and the massive spike in hospitalized toddlers,lisa_iannattone,2021-12-10,00:56:49
250,emotional validation is doing its not a throw away thing just because theres no tangible problem being solved or action being taken in fact the problem being solved is that youre allowing someone to feel seen and heard rather than challenged or ignored,drfrayn,2021-12-10,22:30:01
251,in my poems i carry a lantern and wander from one house to anotherin search of myself lost and never found,zikrejaana,2021-12-11,15:03:02
252,why not to ask someone have you lostgained weight this holiday season or any time of year for that matter along with some more meaningful conversation starters that dont involve centring the discussion around eating or weight,drfrayn,2021-12-13,13:37:32
253,its interesting to note that surgery  chemo was not associated with any cardiopulmonary deaths this is one of the concerns i have with respect to the idea of neoadj chemoio followed by rt when locoregional control can be safely offered via surgery ,DoctorJSpicer,2021-12-15,22:48:45
254,its not lost on anyone that it was published on november when we loosened restrictions on november error  and werent speeding up rd doses for the holidays error  it seemed meant to reassure everyone that the dissenters were mostly alarmist trolls,lisa_iannattone,2021-12-17,16:34:09
255,kids are surrounded by their peers and are able to take a few extra minutes to simply take a deep breathe ask questions play a game and lower their anxiety before being vaccinated says dr joseph wiley interim chief of paediatrics at oak valley health ,OakValleyHealth,2021-12-17,19:37:16
256,of course we need multiple layers of protection this post is speaking to the anxiety among canadians about not having access to rd doses its to let everyone know that we can quickly add another very effective layer of protection in the community and for essential workers,lisa_iannattone,2021-12-18,16:32:40
257,yup this many people are going to die preventable deaths in the coming weeks for the sake of maximizing profit for as long as possible this holiday season thanks to a rapid intense and extremely well coordinated effort to minimize the situation we keep getting conned,lisa_iannattone,2021-12-18,18:51:31
258,the salmingo family has a long history with msh experiencing their best moments amp their most difficult at the hospital diana worked at msh for years her daughter was cared for before her tragic death and her granddaughter was born at msh,OakValleyHealth,2021-12-20,00:31:18
259,i think we can call it moral distress combined with exploitation,AmitAryaMD,2021-12-22,12:50:50
260,its so sad,AmitAryaMD,2021-12-23,16:39:39
261,in cape girardeau county mo coroner wavis jordan said his office doesnt do covid deaths in he hasnt pronounced a single person dead from covid in the person countywhy covid death counts in the us may be higher than officials say,postgradw,2021-12-23,16:58:46
262,so sorry to hear this really sad news  condolences to you and your family,AmitAryaMD,2021-12-24,01:03:26
263,i think what this graph likely points out is all the people who are dying of covid but are not being counted as covid deaths,postgradw,2021-12-24,02:29:20
264,good morning amp happy boxing day to everyone except the ontario government who is only sharing case counts until december th but will not release important metrics such as deaths hospitalizations amp test positivity because theyre on holiday butcovid never takes a holiday,AmitAryaMD,2021-12-26,13:47:52
265,i am the renowned ghalib do not ask of my name and fame i am both asadullah and asadullahs manghalib naam aawaram naam o nishaan maparis ham asadullaham wa ham asadullahaem in the pic ghalib holds the above verse in his hand,zikrejaana,2021-12-27,14:15:23
266,with vs for doesnt matter as much as people would like to believe it does since these are vulnerable patients  complications the largest number of deaths occurred at hpital maisonneuverosemont where people died from covid outbreaks,lisa_iannattone,2021-12-28,03:49:24
267,watching people that advocated fiercely against letting the virus rip among kids switch teams once their own kids got vaccinated and suggest now that the parents of  year olds rein in our anxiety over a mild virus is a whole mood,lisa_iannattone,2021-12-28,15:11:23
268,perioperative covid is associated with worse postop outcomes so its not necessarily business as usual  a positive test its more patients with postop complications and covid outbreaks in hospitals affect vulnerable patients also leading to complications and many deaths,lisa_iannattone,2021-12-28,17:25:23
269,its interesting that ppl like me are called doomers if im hopeful that with time well have the tools to move forward without mass deathdisability or healthcare collapse whereas ppl like balloux think we should throw in the towel bc were doomed anyway whos the real doomer,lisa_iannattone,2021-12-28,20:45:36
270,over the holidays using leftovers to cook something new and relatively easy such as chicken fried rice is a great way to take off stress from meal planning,mch_childrens,2021-12-29,18:40:41
271,treated an older man last wk who fell at home hitting his head found to have a temp of  ctsubdural died a few hrs later turned out to be covid  was this incidental or more likely did the illness facilitate his fall cause of death on death certificate was the subdural,postgradw,2022-01-01,22:31:35
272,super sad to call this evening only to find out they are closed for good emotional message from neil and family after years of awesome food and amazing service to the community,arcandandrew,2022-01-01,23:28:14
273,this is just horrific but sadly not unusual as you mention a direct consequence of short staffing thanks to greed amp austerity we have allowed so much preventable suffering to occur in our ltc facilities,AmitAryaMD,2022-01-01,23:56:13
274,so true  call their number  wait for message  super sad  need to find a way to celebrate neil and family,arcandandrew,2022-01-02,00:24:18
275,first they said that it was mild then they said testing wouldnt be needed then they said hospitalizations would be incidental and when the preventable suffering amp deaths increase theyll say who would have predicted thisthis isnt public healthits atrocious,AmitAryaMD,2022-01-02,14:39:43
276,one in three people has an anxiety disorder including phobias social anxiety panic disorder and agoraphobia our addresses what quality care looks like,OntarioHealthOH,2022-01-04,14:25:02
277,first they say omicron is mildthen cases dont matter hospitalized with covid not for covid we have enough icu bedsand once the death toll rises they had comorbidities they were going to die anywaysthis is how they make death by ableism acceptable,AmitAryaMD,2022-01-05,16:24:07
278,in  victory anighoro had a rare spinal stroke that landed him in s mcmaster childrens hospital for months at the age of  he lost his ability to move his body for a while with certain movements coming back within weeks or months,mch_childrens,2022-01-05,18:25:00
279,yesterday noso  hospit noso  icuand x number of deaths not on twitter ,sebpoule,2022-01-06,13:16:44
280,its so sad it shouldnt be this way,AmitAryaMD,2022-01-06,23:55:44
281,absolutely family caregivers are essential partners in care but everyone doesnt have an essential caregiver i agree incredibly sad and tragic,AmitAryaMD,2022-01-07,00:06:12
282,its early days for the daily death curve but its already not looking great our current daily deaths are the highest theyve been in nearly a year via,lisa_iannattone,2022-01-07,05:30:35
283,for icu ive been told that the true number is at least  patients also hospital acquired covid is not inconsequential one montreal hospital had deaths from hospitalacquired covid in the first waves,lisa_iannattone,2022-01-07,05:30:35
284,i often see people say that the solution is to inject more money into healthcare and increase capacity the healthcare system isnt beds and material its a skilled workforce you cant just throw money at the problem when the problem is massive burnout from repeat surges,lisa_iannattone,2022-01-08,16:36:52
285,this is devastating seems it was a skate blade to the neck these types of injuries occur but are so rare amp is the st im aware of resulting in a death new canaan police identify high school hockey player who died after onice collision,postgradw,2022-01-08,19:26:36
286,ya its sad but hospital capacity issues are the only thing standing in the way of governments being able to just let it rip despite  year olds not being vaccinated yet and most  year olds only having dose,lisa_iannattone,2022-01-09,03:45:30
287,rt  we cannot wait for every condition to be met when the cost of keeping kids out of school has already inflicted grave harmso many children and adolescents are suffering from depression trauma and stress,allan_k_grillMD,2022-01-10,02:14:52
288,a  with a patient conversation guide for depression is available it includes suggestions on what to discuss with your health care providers to help you receive highquality care,OntarioHealthOH,2022-01-10,16:01:42
289,praticopratique qui lve le flag pour donner infusion  ex le patient haut risque pour x y ou z raisons qui a un test positif en externe sans avoir vu de md sadresse qui ,sebpoule,2022-01-10,22:19:45
290,if you practiced emergency medicine like i do you would know we always look for reasons people fall fevers of  f make old guys fall he had the fever from undiagnosed covid covid was not listed as his cause of death but saying it didnt contribute is disingenuous,postgradw,2022-01-11,00:24:58
291,what obfuscation i told you i put cause of death as the subdural the covid wont even appear as a hospitalization as he died in the ed,postgradw,2022-01-11,01:02:14
292,she helped contain ebola in west africa cholera in haiti she held the who to account she was one of times most influential people the crusader for global health it would be a privilege to have her lead the response in quebec,lisa_iannattone,2022-01-11,13:57:38
293,limited resources on emergency and critical care we know this causes incredible anxiety and stress for our patients and families and for that we are very sorry we hope these measures wont be necessary for long and well continue to update our patients and community ,HamHealthSci,2022-01-11,22:13:57
294,kufa e eshq mai mere beychaargi apnay balun say chehra chupaye huwe haath bandhe huway sar jhukaye huweparveen shakir describing the condition of hazrat zainub as after being disadvantaged of her veil,zikrejaana,2022-01-12,15:34:31
295,in quebec weve almost matched our second wave peak of daily deaths,lisa_iannattone,2022-01-15,04:34:35
296,deaths in quebec today everything is fine the real problem is that were isolating too many people with covid by any objective measure hospitalizations for covid icu deaths this wave is equalworse than the nd wave enter the coordinated campaign to downplay it,lisa_iannattone,2022-01-15,17:19:00
297,that said i think its clear that a job like dsp is incredibly challenging and stressful and is a job most of us wouldnt want myself included having every statement and decision you make scrutinized by millions of people is no picnic so everyone deserves a little grace ,lisa_iannattone,2022-01-15,20:48:39
298,jai hte aussi car cest zro stressant et pas de la rocket science juste du fun et un special guest appearance,sebpoule,2022-01-15,23:05:26
299,essential thread on quebecs already horrific omicron death toll,lisa_iannattone,2022-01-16,03:52:35
300, and most importantly our healthcare system wasnt as close to total collapse as it is right now deaths are surging people are already dying unnecessarily because of unsafe nurse to patient ratios we have no margin of errorreckless,lisa_iannattone,2022-01-16,16:28:28
301,the government has decided to sacrifice a portion of our boomers and elderly theyre considered acceptable losses in the balance do your best to keep your older loved ones safe as im sure most people dont think their  year old family members are acceptable losses,lisa_iannattone,2022-01-16,16:41:56
302,its so sad,lisa_iannattone,2022-01-16,16:45:47
303,when your omicron death curve looks like this and all your premier has to say for himself is but look at ontarios icu numbersdear  quebecers are dying at an alarming rate do something,lisa_iannattone,2022-01-16,20:06:09
304,you really think this case curve led to this death curve,lisa_iannattone,2022-01-17,00:09:59
305,today is  the saddest day of the year its an extra tough time for healthcare workersso many hospital workers are running on fumes lets show them the same love we did in wave one  visit to send an ecard and message,HamHealthSci,2022-01-17,13:11:25
306,its  the saddest day of the year we all thought this would be over by now its so hard our healthcare workers need every ounce of support you can give them visit to send an ecard and message,mch_childrens,2022-01-17,13:17:30
307,i would love for your  infection fatality rate estimate lower than influenza to be true but it doesnt add up where i live this waves death toll has already surpassed our average annual influenza death toll our current death curve is comparable to the first waves,lisa_iannattone,2022-01-17,22:14:28
308,by most metrics case numbers deaths hospital capacity health care worker absences everything is worse nothing makes sense again,lisa_iannattone,2022-01-18,05:09:29
309,statistically we see a rise in heart attacks and heartrelated deaths after significant snowfalls dr craig ainsworth shares advice with residents who are digging themselves out after this weeks heavy snowfall,HamHealthSci,2022-01-18,21:24:09
310,we are not out of the woods slow and steady certainly positive directions but should not move quickly  the health system is stressed and people have filled up hospitals stopping care for other care needs,JohnsonNeilG,2022-01-18,21:44:37
311,im seeing ltc residents who are suffering due to social isolation some are eating less amp losing weight many feel withdrawn amp depressed a few are even asking for maidwe shouldve done all we could to prevent ltc outbreaks in the first placethis is all so cruel,AmitAryaMD,2022-01-18,23:47:51
312,hey canadaupdate on quebecs mild omicron problem weve now matched our second wave daily death peak and still climbinghealthcare has collapsed but no worries we started to implement a very mild triage protocol today everything is fine thank goodness omicron is so mild,lisa_iannattone,2022-01-19,00:57:09
313,and there it is our new dsp is trying to pretend our horrific death curve is people dying with covid what was the point of dr arruda resigning exactly is the saving grace of this article worth reading his comments letting omicron infect everyone is a bad idea,lisa_iannattone,2022-01-19,02:51:21
314,for the people keeping track of our new dsps first week on the jobismantled contact tracingdenied ns for teachersrolled out a hospital triage protocol as part of our live with covid plandownplayed our death toll to the media as died with covid,lisa_iannattone,2022-01-19,02:56:26
315,this is the real reason quebecs death curve is horrific because we left the elderly in the community as sitting ducks over the holidays while europe was rolling out rd doses with extreme urgency we were closing vaccination centers because we had the magic delayed interval,lisa_iannattone,2022-01-19,03:02:20
316,oh i missed this we keep hearing how healthcare workers out with covid is the big problem except  of the hcws are on leave for other reasons what are the reasons burnout long covid moral injury seems like an important question,lisa_iannattone,2022-01-19,03:47:51
317,i cant believe anyone actually believes more virus is the answer to anything and will they release public stats on deaths from hospital acquired covid nope,lisa_iannattone,2022-01-19,15:13:19
318,almost everyone is vaccinated in quebec which means the majority of the severe outcomes hospitalizations icu deaths are in vaccinated people so no that context doesnt excuse this messaging at all,lisa_iannattone,2022-01-19,15:23:23
319,maybe dr arruda actually resigned because he didnt want his name to forever be associated with this death spiral another deaths today and downgrading of our minimum standard of care with zero talk of strategies to slowstop transmission we have dark weeks ahead of us,lisa_iannattone,2022-01-19,16:55:09
320,very sad to read this i knew mark because we would arrive to work am at the same time and would wait for the elevators together for years wed chat each and every morning and he was delightful kind and had an air of sunshine to him always,DrLoriBrotto,2022-01-19,17:29:46
321,olivier with all due respect minimizing a death curve that looks like this is not the hill to die on,lisa_iannattone,2022-01-19,20:26:25
322,families a day are grieving preventable deaths the stats are humans that number is increasing every day this doesnt even count the collateral deaths from delayed care because of the healthcare crisis that was caused by the reckless management of the pandemic in quebec,lisa_iannattone,2022-01-19,20:29:36
323,yes regardless of how theyre counted deaths in quebec are accelerating faster than elsewhere this is what the collapse of healthcare looks like our solution we lowered the minimum standard of care and dismantled ipac protocols in hospitals expect it to get worse,lisa_iannattone,2022-01-19,20:40:06
324,they predicted the end of the pandemic during january s death surge too,lisa_iannattone,2022-01-20,02:44:14
325,i agree it is very sad and heartbreaking,AmitAryaMD,2022-01-20,17:19:42
326,who is pressuring our government to release the few public health measures we have in place while were triaging healthcare are struggling to provide the minimum standard of care to everyone and our preventable daily deaths are reaching levelswe want names,lisa_iannattone,2022-01-20,20:25:49
327,our team has now seen many frail elders who werent boosted amp then died in hospital from covidsome didnt realize the urgency of the booster others were homebound amp couldnt get accesssadly frail elders are again bearing the brunt of our failed approach to the pandemic,AmitAryaMD,2022-01-20,21:03:16
328,this is such sad news and my heart goes to you and the entire global meditation community thich nhat hanh was my introduction to mindfulness his book the miracle of mindfulness is profound i will hold a memory of hearing him speak in vancouver very close to my,DrLoriBrotto,2022-01-21,20:44:40
329,are we all going to get omicron no this spreadsheet keeps track of expected deathshospicu admissions if  of canadians were to catch omicron if we were really all going to get it another canadians would die in this wave mass infection is not an option,lisa_iannattone,2022-01-22,03:50:14
330,that might work for ford but no such luck for legault quebec does post mortem covid testing and counts the home deaths in our death toll,lisa_iannattone,2022-01-22,06:12:35
331,cases in sa peak at a similar level as previous waves and since we actually caught a break and omicron turned out to be less severe than delta hospitalizations peaked at a lower level than the delta and beta waves less deaths too notice though that hosp still matched st wave,lisa_iannattone,2022-01-23,04:01:00
332,and now people seem confused as to why we have so many hospitalizations and deathsour population is olderis sa data incompleteits simpler than that i think were seeing more hospitalizationsdeaths bc we had a ton more cases because the government just let it rip,lisa_iannattone,2022-01-23,04:01:04
333,which means that this outcome like every wave before it was predictable and preventablecases  hospitalizations  deaths nothing has changedvia ,lisa_iannattone,2022-01-23,04:01:06
334,because of the omnipresent talking points above many people really believed it was okay to let cases soar and that we wouldnt see high hospitalizations and deaths this is what manufactured consent looks like,lisa_iannattone,2022-01-23,04:01:06
335,i dont believe in karmaexcept for aaron rodgers amp the packers seasonending loss of yesterday,sebpoule,2022-01-23,14:12:44
336,if instead of only looking at the average age of our covid victims we looked at it in terms of average years of life lost the magnitude of the tragedy might be cleareran estimation from england a few months back showed years of life per victim were lost on average,lisa_iannattone,2022-01-23,17:37:44
337,sorry for your loss,tzippymfa,2022-01-23,20:03:18
338,a list of just some of the essential duties performed by staff in ltchoweringmobilizingfeedinghydrationtoiletingadministering medsdressing changesemotional supportclose to staff are off sick with omicron right now sowhos caring for the residents,AmitAryaMD,2022-01-24,18:28:55
339,if youre alive youre afraid if youre not afraid then youre not paying attention the only thing we have to fear is having no fear itself having no feeling on behalf of whom and what weve lost whom and what we loveamanda gorman poet,tzippymfa,2022-01-24,18:30:23
340,when we say were  the sad reality is that in our highly interconnected world well only be done if our governments work to vaccinate poor nationsuntil we achieve global vaccine equity there will be new variants well only be done when the world is done,AmitAryaMD,2022-01-25,14:49:53
341,internetbased cognitive behavioural therapy icbt is a practical shortterm program delivered online that helps people address symptoms of anxiety andor depression,OntarioHealthOH,2022-01-26,13:47:09
342,while responding to  we need to support the carers if you are a health care worker impacted by stress support is available to help you cope,OntarioHealthOH,2022-01-26,13:47:36
343,deaths accelerate when the healthcare system is overwhelmed,lisa_iannattone,2022-01-26,14:39:26
344,over the last day residents died in ontarios ltc facilitiesthats the highest death toll in a year in ltcplease take a moment today to think about how much misery the ontario governments inaction is causing in ltc,AmitAryaMD,2022-01-26,18:00:58
345,today is  lets take action to help all women who reportedly feel more anxious depressed or ill due to the pandemicsign for run for women markham on may to support womens mental health services at msh save  until jan with the promo code takeaction,OakValleyHealth,2022-01-26,18:41:21
346,so now that the west seems to have made a seemingly coordinated decision to just let everyone catch omicron whats plan b if letting it rip doesnt actually end the emergency phase or prevent another hospitalparalyzinghighdeathtoll wave,lisa_iannattone,2022-01-26,21:13:57
347,hes an academic psychologist with expertise in addiction research but then he promotes an allcarnivore diet with his daughter to heal his autoimmune induced depression and ends up addicted to benzodiazepines,wlharper1,2022-01-27,01:41:05
348,western media insisted they would not be able to manage delta once they abandoned covid zero and they did theyll manage omicron fine too eventually well have to accept that there are sustainable examples of how to move forward without mass death disability and instability,lisa_iannattone,2022-01-27,14:27:51
349,left  i still go with opisthorchiasisright  too small for tricho ankylostomiasis ,sebpoule,2022-01-28,00:57:19
350,ancylostomiasis pour bien parler en anglais,sebpoule,2022-01-28,01:00:05
351,living with covid a since covid isnt going away thanks to a series of poor choices over the last years its time to brainstorm what a real exit strategy might look like because living with covid means accepting more deaths doesnt work for me we can do better,lisa_iannattone,2022-01-28,03:22:54
352,we need to do the opposite of ignore it we need to restructure society around this unfortunate turn of events so that we can keep circulation low and prevent surges that sink our healthcare system leading to either restrictions or mass death often both,lisa_iannattone,2022-01-28,03:22:55
353,no beer at a hockey game listen at least you can still go right and  weeks of lost food sales is nothing compared to losing ticket sales and also food sales for weeks on end,lisa_iannattone,2022-01-28,03:22:57
354,anyway these are just some of my thoughts on ways we can live with covid without sacrificing healthcare surrendering to the virus and letting it all just burn down is not in anyones best interest and im just not a fan of giving up and accepting more death,lisa_iannattone,2022-01-28,03:22:59
355,and be patient for indeed allah does not allow to be lost the reward of those who do goodholy quran hud ,zikrejaana,2022-01-28,07:00:00
356,if your idea of freedom involves defacing terry foxs statue confederate flags or swastikas then you have most certainly lost the plotthe plot being your humanity,AmitAryaMD,2022-01-29,18:40:41
357,so sorry for your loss ,AmitAryaMD,2022-01-30,12:53:44
358,if people want to know why there is loss of faith in academic institutions its because of demands to follow science when neither the science nor the risk merits it nonacademics who understand math and statistics see through that,wlharper1,2022-01-31,17:40:52
359,loneliness is poetry,zikrejaana,2022-02-01,14:17:56
360,lori we are so sorry for your loss our heart breaks for you and we are humbled by your words your dad looked like such a happy man may he rest in peace,HamHealthSci,2022-02-01,18:14:51
361,o the one who comforts me in my loneliness,zikrejaana,2022-02-02,13:57:33
362,children continue to experience disproportionate restrictions mask wearing and the costs are mounting youth depression suspected suicide attempts drug overdose deaths and obesity have all risen dramatically during the pandemic,lisa_iannattone,2022-02-02,14:57:01
363,gutting to read ambulancesparamedics are stretched so thin that it can take hours to arrive for non lifethreatening calls resulting in a total loss of dignity for fellow human beings in their time of needplus no downtime  moral injury is unsustainable for frontline hcws,lisa_iannattone,2022-02-02,16:20:28
364,more transmission means more deathsits premature for any country either to surrender or to declare victorywe are calling on all countries to protect their peoplethank you,lisa_iannattone,2022-02-03,01:02:44
365,driving home i was disheartened to listen to the rhetoric calling to stop public health measures the pandemic has been tough for all but now is not the time to stop the toll on people who are gravely ill in hospitals is immense inconvenience for some prevents deaths of many,JohnsonNeilG,2022-02-03,23:42:02
366,do not lose hope nor be sadquran ,zikrejaana,2022-02-04,06:24:02
367,symptom selfmanagement guides for people with kidney disease are now available online learn what causes symptoms such as anxiety and fatigue tips to manage symptoms and when to contact to your healthcare team more,OntarioHealthOH,2022-02-04,14:02:33
368,i dont even know how many more there are by prasad wen jha makary but its safe to say that the covid minimizer view has been given a massive platform so if there isnt as much engagement on osters side of the policy debate for her liking maybe people just dont agree,lisa_iannattone,2022-02-04,18:13:49
369,nothing is more frustrating than searching for stock images for an article on emotional eating and only finding ones that perpetuate weight bias and stigma i guess im going to settle for a picture of eggs with smiley and sad faces drawn on them,drfrayn,2022-02-05,21:42:30
370,ontario reports more deaths in people with covid but hospitalizations case counts and outbreaks continue to decline,allan_k_grillMD,2022-02-07,15:37:17
371,good morning amp happy tuesday to everyone who supports a seat belt mandateseat belts reduce the risk of serious injury amp death in a collision by about  theyre not  effective but still work so wellseemandates work,AmitAryaMD,2022-02-08,13:04:21
372,honoured to have been asked to be in latest episode for residents and medical learners amp congratulations to dr urvashi prasad pgy for her on amp,Psych_MD,2022-02-09,13:33:16
373,yes we know the return is a functioning healthcare system and less preventable deaths and disability from long covid but trust us its just not worth the effort questions,lisa_iannattone,2022-02-09,20:17:31
374,this is very rough math here but deaths and mil infections gives an ifr of  the ifrs been pegged at in highly vaccinated countries that would be mil infections so either theyve overestimated the number of infections or the infections skew young most likely,lisa_iannattone,2022-02-10,02:11:13
375,tara moriarty created this excel sheet that keeps track of how many deaths icu admissions and hospitalizations are still on the table based on the current of unvaccinated and undervaccinated  doses lots of people still at risk and icus still at ,lisa_iannattone,2022-02-10,03:27:55
376,so what exactly is his point again he answers quite clearlyresume playdates and dinner parties without guilthe wants the  of americans that are voluntarily modifying their behavior to stop so that the  dont have to feel bad about ignoring deaths a month,lisa_iannattone,2022-02-10,15:23:17
377,i wonder how much worse the death toll would be if people actually start to take this advice and if the open everything chorus nothing is closed would even care,lisa_iannattone,2022-02-10,15:34:53
378,the article mostly argues that people that are voluntarily modifying their behavior should stop and get back to normal despite deathsd not sure what this advocacy is trying to accomplish the death toll would be worse if not for people voluntarily reducing their contacts,lisa_iannattone,2022-02-10,16:16:17
379,deaths by covidomicron in days despite masking public health measures a vaccine way more effective than the flu vaccine and  of the population vaccinated vs annual flu deaths isnt an opinion its factual,lisa_iannattone,2022-02-10,19:15:20
380,depends on the definition of deadly rabies is technically deadlier than covid but every single one of us has a much higher chance of dying of covid than of rabies because you have to actually catch the virus to die of the virus covid   of all expected deaths in quebec,lisa_iannattone,2022-02-10,19:47:13
381, fatality for influenza only seems low because were used to  of people catching it and deaths a year  and deaths in our worst year  fatality if  of the population catches covid every winter  deaths a year x as deadly as influenza,lisa_iannattone,2022-02-10,19:52:54
382,lets say vaccineera covid and influenza have the same fatality rate of  but every year  of people catch influenza and  catch covid thats x as many covid deaths per year for the same ifr in deaths x  of the entire population is a lot of deaths per year,lisa_iannattone,2022-02-10,20:06:13
383,rt  though many are tired of the mandatestheres still some underlying feartheres this niggling anxiety of are we doing this too soonare we going to end up getting our butts kicked again by a new variant,allan_k_grillMD,2022-02-10,21:38:51
384,a woman who was dying couldnt say her final goodbyes to her family because of protestors blocking the border at coutts albertawhen these protestors are fighting for freedom why do they have to take away the freedoms of others its so sad,AmitAryaMD,2022-02-11,13:46:06
385,were so sorry to hear about your loss our sincerest condolences to you and your family,HamHealthSci,2022-02-11,16:09:13
386,honest question how long would the ontario government take to declare a state of emergency if antipoverty activists had blockaded the ambassador bridge in windsor climate change protestors black people indigenous peoples,AmitAryaMD,2022-02-11,16:13:02
387,the sad irony convoy protestors came to fight for freedom and instead caused so much suffering amp chaos that ontario is now in a full fledged state of emergency,AmitAryaMD,2022-02-11,16:22:07
388,im sorry for your loss dayna,HamHealthSci,2022-02-12,01:10:22
389,but each layer of protection still reduces crashes injuries and death and every little bit of protection we add on makes people a little safer so we keep adding on protections regularly new safety requirements for cars new laws for new threats like texting and driving,lisa_iannattone,2022-02-12,02:40:28
390,for covid cases over years old increased mortality persisted until the end of the first year after infection and was related to increased risk forcardiovascular death xcancer deaths xrespiratory system diseases deaths xother causes of death x,lisa_iannattone,2022-02-12,13:47:42
