,TWEET,USERNAME,DATE,TIME
209,agree did you know in a study of cancer patients  of deaths were in the  of the population not screening i think the risks of not screening are important to disclose dont youit is always the womans choice,ShielaAppavoo,2019-10-19,22:37:00
210,me this mammogram is normalmy anxiety your index of suspicion is slipping cuz the last you saw were normal or were theymy imposter syndrome i agree with anxiety plus remember youre being auditedmy insomnia dont worry we have all night,ShielaAppavoo,2019-10-19,22:51:38
211,love thismatreon the patreon platform for emotional labor,DrRFernandez,2019-10-21,04:48:25
212,hmmm a harvard study published in cancer did you read it  of the deaths were in the  who didnt screen are you interested in the truth if nothing will convince you and your mind is made up and discourse is futile you dont want the truth,ShielaAppavoo,2019-10-21,13:01:36
213,there are rebuttals to every study nonetheless lets get back to this  of deaths were in the minority of patients who werent regular screeners you cannot deny that the biggest risk for death from breast cancer is not screening how do you feel about that,ShielaAppavoo,2019-10-21,18:18:04
214, of deaths in the  not screened please get back to addressing that,ShielaAppavoo,2019-10-22,10:37:20
215,but it still hurts received an award friday lost the election saturday an hour later  received a standing ovation from the voting delegates somewhat confusing,KimKellyMD,2019-10-22,20:05:17
216,most people managed to ignore the depression guideline just fine womens physicians consider the peripartum period an important time to screen for depression and consider this guideline to be inadequate its important to use judgement not cookbooks,ShielaAppavoo,2019-10-24,02:46:14
217,sad to be missing this today greta its happening representing us,AnizKhalfan,2019-10-25,13:11:27
218,elated to learn that genderequity is on the agenda sadly im only able to attend saturday wishing you and copresenters success,KimKellyMD,2019-10-27,14:34:39
219,just got home and was greeted by a chunky skunk in the driveway lost sight of it and am now afraid to exit the car,bechardmel,2019-10-28,02:37:24
220,a colossal embarrassment same level as armando galarraga perfect game blown call,DocMcConks,2019-10-30,02:55:26
221,the past has gone staying there can be feelings of sadness the future is yet to come wishing it to come in a way most wanted can cause anxiety so take this moment in and be is the only moment in time that matters live lifehiking,AnizKhalfan,2019-11-02,17:28:50
222,this is chillingtougher audits like the mrc the same mrc that led to death of dr tony hsu a welland pediatrician who was literally hounded to death by the mrc over what turned out to be legit billingswhat about proposal for billing education,DocSchmadia,2019-11-04,13:29:13
223,but when you ask children what their parents want for them percent say their parents value achievement and happiness over caring sadly achievement without kindness wont lead to success or happiness for these kids,bechardmel,2019-11-04,21:38:34
224,this draft law is the same process that caused the death of dr hsu a pediatrician in welland he was publicly humiliated and harassed until his suicide when he was found to be innocent of all chargesdoctors still talk about that tragedy,DocSchmadia,2019-11-08,12:20:50
225,in fact supreme court justice cory recommended a fairer audit process one that resolves overbilling without hurting patient access to care and without causing another suicide from another good doctor  why not implement those recommendations,DocSchmadia,2019-11-08,12:20:51
226,my latest as a society we must be able to talk about not just what a good life looks like but what a good death looks like im talking about when to stop lifeprolonging treatment when to refocus medicine on quality of life not quantity,DocSchmadia,2019-11-12,23:50:46
227,i had the privilege of caring for a patient who took the time to talk to his family about his life and his death this doesnt always happen and it shouldthis is an important consideration at any and all stages of our livesfor more info visit,DocSchmadia,2019-11-12,23:54:03
228,its twitter thumb  known occupation hazard of official twitter ambassadors,ShelleyZieroth,2019-11-16,23:48:08
229,many colleagues have shared with me that a major source of their sense of burnout stems from the difficulty taking off the physician mask at the end of the day and putting on the family one ,DoctorsOfBC,2019-11-19,22:50:08
230,no sadly that is the day the trial ends decision likely in mid ,DrBrianDay,2019-11-21,15:29:36
231,this is heartbreaking laurie so very sorry for your loss,AnizKhalfan,2019-11-24,15:32:55
232,you are helping countless people with your tremendous advocacy and vulnerability it doesnt take away the pain so sorry for your losses,KimKellyMD,2019-11-24,15:44:30
233,wait times irrelevant as an issue for the court to consider argues government despite many s dying on wait lists in bc alone government is complicit in such deaths and justice system must protect their rights,DrBrianDay,2019-11-28,07:26:57
234,not impressed  but sadly also not surprised,indysahota,2019-11-29,22:43:59
235,in support of thread below original article just published in on association between ehr usability amp physician burnout,awruddiman,2019-11-30,18:01:33
236,it was despicable emotional victory against pelvic mesh makers after years of suffering via,AnizKhalfan,2019-11-30,22:33:28
237,your interest in pursuing to address your needs and perhaps those of entire strata are certainly worth pursuing the merits of solar installation as a retrofit should be considered a positive disruptor nett gain far exceeds any aesthetic losses dm me to chat,awruddiman,2019-12-01,16:38:15
238,you may or may not be aware that today is  sadly the stigma associated with and misinformation of this condition continue keep yourself and others informed amp updated on of and ,awruddiman,2019-12-01,19:17:15
239,excellent presentation by one of our talented research fellows dr sadia qamar on role of cardiac ct in potential cardio embolic stroke,DrAlisonHarris,2019-12-02,21:50:01
240,very sad news this morning i can only imagine how much fun you amp jim will have together now that you are reunited,DrMCGregoire,2019-12-08,18:38:33
241,fascinating insta filters and depressive symptoms but probably the best indicator of mental health is not using instagram at all i recognize the irony of saying this on twitter,bechardmel,2019-12-08,18:55:29
242,some very sad amp unsettling news coming out of the bc community of gabriola island this evening thinking of those so affected and especially of the first responders including all medical professionals who may be lending support,awruddiman,2019-12-11,04:33:10
243,such sad and terrible news i just landed around h at yyj from yvr south terminal and it was super foggy we were warned we would likely have to go back to yvr but we landed safely my heart to the families affected,DrMCGregoire,2019-12-11,05:19:30
